SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
15,2.048,4,10,protocol,7.5,670,5876,8.77015,1027,940,0.915287,0.833887,0.726638,0.560244,0.416059,0.338187,0.295812,0.295812,0.295812,0.295812,0.0997336
16,0,0,10,protocol,7.5,670,4135,6.17164,984,747,0.759146,0.665585,0.553344,0.392891,0.294348,0.236083,0.206709,0.206709,0.206709,0.206709,0.149547
17,8.192,16,10,protocol,7.5,670,5851,8.73284,904,807,0.892699,0.803645,0.72334,0.548666,0.416323,0.334975,0.290099,0.290099,0.290099,0.290099,0.150058
18,16.384,32,10,protocol,7.5,670,5746,8.57612,898,800,0.890869,0.792972,0.701665,0.534092,0.405047,0.327706,0.281377,0.281377,0.281377,0.281377,0.146135
19,16.896,33,10,protocol,7.5,670,5876,8.77015,863,771,0.893395,0.796744,0.699917,0.536077,0.412148,0.33581,0.287124,0.287124,0.287124,0.287124,0.142797
20,10.24,20,10,protocol,7.5,670,6058,9.04179,882,772,0.875283,0.816913,0.71105,0.546006,0.427221,0.344851,0.292813,0.292813,0.292813,0.292813,0.13966
21,8.192,16,10,protocol,7.5,670,5832,8.70448,868,745,0.858295,0.776776,0.678142,0.510082,0.409148,0.330331,0.279887,0.279887,0.279887,0.279887,0.136907
22,8.192,16,10,protocol,7.5,670,5908,8.81791,763,675,0.884666,0.796154,0.693521,0.511624,0.407364,0.333333,0.281414,0.281414,0.281414,0.281414,0.134349
23,7.168,14,10,protocol,7.5,670,5786,8.63582,752,638,0.848404,0.766521,0.665492,0.500651,0.393579,0.324509,0.275222,0.275222,0.275222,0.275222,0.132104
24,5.632,11,10,protocol,7.5,670,5689,8.49104,668,587,0.878743,0.760712,0.661574,0.492114,0.382351,0.314953,0.271085,0.271085,0.271085,0.271085,0.130104
25,4.096,8,10,protocol,7.5,670,5927,8.84627,774,682,0.881137,0.801347,0.696424,0.512113,0.393063,0.326556,0.283955,0.283955,0.283955,0.283955,0.12829
26,4.096,8,10,protocol,7.5,670,5873,8.76567,872,762,0.873853,0.789607,0.690135,0.511334,0.389276,0.32172,0.280294,0.280294,0.280294,0.280294,0.12661
27,4.096,8,10,protocol,7.5,670,5749,8.5806,926,816,0.88121,0.78046,0.676459,0.505064,0.377033,0.31654,0.272956,0.272956,0.272956,0.272956,0.125109
28,4.096,8,10,protocol,7.5,670,6006,8.96418,793,720,0.907945,0.811331,0.711703,0.523456,0.39173,0.330727,0.284699,0.284699,0.284699,0.284699,0.123697
29,4.096,8,10,protocol,7.5,670,5879,8.77463,820,735,0.896341,0.793801,0.686248,0.520559,0.383997,0.32368,0.277652,0.277652,0.277652,0.277652,0.122372
30,4.096,8,10,protocol,7.5,670,5748,8.5791,866,748,0.863741,0.778764,0.667426,0.510004,0.375294,0.313995,0.271375,0.271375,0.271375,0.271375,0.121137
31,1.024,2,10,protocol,7.5,670,3769,5.62537,908,623,0.686123,0.569056,0.457791,0.332185,0.245746,0.206238,0.179135,0.179135,0.179135,0.179135,0.143484
32,11.776,23,10,protocol,7.5,670,6147,9.17463,990,901,0.910101,0.81228,0.710446,0.54455,0.402528,0.334913,0.292172,0.292172,0.292172,0.292172,0.144556
33,13.824,27,10,protocol,7.5,670,5869,8.7597,1040,916,0.880769,0.777629,0.670532,0.518158,0.378865,0.318985,0.277652,0.277652,0.277652,0.277652,0.142374
34,10.752,21,10,protocol,7.5,670,6038,9.01194,1067,915,0.857545,0.773407,0.683943,0.528455,0.392078,0.325569,0.282771,0.282771,0.282771,0.282771,0.140268
35,8.704,17,10,protocol,7.5,670,6032,9.00299,1078,927,0.859926,0.795368,0.695834,0.521396,0.394377,0.32528,0.282847,0.282847,0.282847,0.282847,0.138357
36,6.656,13,10,protocol,7.5,670,5827,8.69701,1088,947,0.870404,0.766237,0.668843,0.504298,0.379066,0.313803,0.272112,0.272112,0.272112,0.272112,0.136591
37,6.144,12,10,protocol,7.5,670,5995,8.94776,1138,950,0.834798,0.778088,0.681388,0.513731,0.386575,0.323303,0.275696,0.275696,0.275696,0.275696,0.134967
38,6.144,12,10,protocol,7.5,670,6079,9.07313,1091,963,0.882676,0.794281,0.692134,0.521574,0.390105,0.325115,0.27805,0.27805,0.27805,0.27805,0.133421
39,6.144,12,10,protocol,7.5,670,5834,8.70746,1102,946,0.858439,0.751687,0.646267,0.500861,0.377117,0.307944,0.266162,0.266162,0.266162,0.266162,0.131891
40,6.144,12,10,protocol,7.5,670,5977,8.9209,1048,926,0.883588,0.777396,0.668992,0.512651,0.384398,0.311822,0.271917,0.271917,0.271917,0.271917,0.130439
41,5.12,10,10,protocol,7.5,670,6157,9.18955,1002,883,0.881238,0.795317,0.685152,0.526777,0.393771,0.32217,0.27738,0.27738,0.27738,0.27738,0.129057
42,4.096,8,10,protocol,7.5,670,6132,9.15224,1025,893,0.87122,0.790923,0.671944,0.521895,0.388224,0.319508,0.275397,0.275397,0.275397,0.275397,0.127743
43,4.096,8,10,protocol,7.5,670,6076,9.06866,1068,948,0.88764,0.796316,0.665091,0.516099,0.382716,0.313827,0.271905,0.271905,0.271905,0.271905,0.126487
44,4.096,8,10,protocol,7.5,670,6222,9.28657,1110,969,0.872973,0.786511,0.676909,0.52285,0.391542,0.321584,0.279013,0.279013,0.279013,0.279013,0.125301
45,3.072,6,10,protocol,7.5,670,5850,8.73134,1061,919,0.866164,0.7709,0.652742,0.486791,0.369458,0.304196,0.26178,0.26178,0.26178,0.26178,0.124178
46,2.048,4,10,protocol,7.5,670,3950,5.89552,1023,729,0.71261,0.577095,0.467137,0.325369,0.251272,0.204008,0.17686,0.17686,0.17686,0.17686,0.138517
47,12.288,24,10,protocol,7.5,670,6314,9.42388,1098,988,0.899818,0.811527,0.696224,0.521322,0.40214,0.326964,0.283495,0.283495,0.283495,0.283495,0.139952
48,17.408,34,10,protocol,7.5,670,6079,9.07313,1036,867,0.836873,0.799559,0.6846,0.506173,0.384649,0.314844,0.272503,0.272503,0.272503,0.272503,0.138629
49,15.36,30,10,protocol,7.5,670,5841,8.71791,1068,895,0.838015,0.778263,0.658166,0.485295,0.36584,0.304981,0.263156,0.263156,0.263156,0.263156,0.137408
50,12.288,24,10,protocol,7.5,670,5957,8.89104,1027,893,0.869523,0.792766,0.67274,0.491448,0.368695,0.314553,0.268394,0.268394,0.268394,0.268394,0.136195
51,7.68,15,10,protocol,7.5,670,5822,8.68955,1062,911,0.857815,0.775275,0.661553,0.481724,0.362132,0.307814,0.262122,0.262122,0.262122,0.262122,0.135066
52,6.144,12,10,protocol,7.5,670,6019,8.98358,1018,885,0.869352,0.80075,0.690187,0.50289,0.380781,0.314884,0.269668,0.269668,0.269668,0.269668,0.133965
53,6.144,12,10,protocol,7.5,670,6002,8.95821,860,750,0.872093,0.776821,0.685988,0.505275,0.38504,0.313224,0.269462,0.269462,0.269462,0.269462,0.132903
54,6.144,12,10,protocol,7.5,670,5905,8.81343,858,763,0.889277,0.788874,0.680499,0.497469,0.379743,0.308387,0.266159,0.266159,0.266159,0.266159,0.131899
55,6.144,12,10,protocol,7.5,670,6068,9.05672,816,739,0.905637,0.804595,0.69685,0.512586,0.389899,0.319553,0.274272,0.274272,0.274272,0.274272,0.130949
56,6.144,12,10,protocol,7.5,670,6018,8.98209,772,660,0.854922,0.787723,0.691888,0.509339,0.388634,0.318531,0.271914,0.271914,0.271914,0.271914,0.130038
57,6.144,12,10,protocol,7.5,670,5864,8.75224,774,663,0.856589,0.770442,0.664186,0.497955,0.378103,0.310675,0.263042,0.263042,0.263042,0.263042,0.129143
58,5.632,11,10,protocol,7.5,670,6185,9.23134,748,677,0.90508,0.815747,0.692063,0.530823,0.39947,0.327214,0.277416,0.277416,0.277416,0.277416,0.128286
59,4.096,8,10,protocol,7.5,670,6342,9.46567,796,690,0.866834,0.79618,0.703185,0.544844,0.406617,0.334317,0.28583,0.28583,0.28583,0.28583,0.127496
60,4.096,8,10,protocol,7.5,670,5913,8.82537,840,720,0.857143,0.748819,0.653949,0.50963,0.378069,0.310687,0.266519,0.266519,0.266519,0.266519,0.126731
61,3.072,6,10,protocol,7.5,670,3939,5.8791,860,566,0.65814,0.570363,0.458387,0.338785,0.253019,0.206793,0.177416,0.177416,0.177416,0.177416,0.137172
62,11.776,23,10,protocol,7.5,670,6416,9.57612,866,826,0.953811,0.824143,0.70993,0.540089,0.410178,0.337223,0.289465,0.289465,0.289465,0.289465,0.138597
63,25.088,49,10,protocol,7.5,670,6130,9.14925,897,783,0.87291,0.780893,0.689563,0.513852,0.39315,0.322462,0.276987,0.276987,0.276987,0.276987,0.137789
64,14.848,29,10,protocol,7.5,670,6051,9.03134,990,858,0.866667,0.775063,0.67617,0.5043,0.389082,0.316591,0.272065,0.272065,0.272065,0.272065,0.136913
65,12.288,24,10,protocol,7.5,670,6118,9.13134,990,869,0.877778,0.774257,0.672732,0.513019,0.390428,0.318812,0.273357,0.273357,0.273357,0.273357,0.136056
66,10.24,20,10,protocol,7.5,670,6162,9.19701,953,843,0.884575,0.79732,0.685492,0.51759,0.392709,0.318779,0.274391,0.274391,0.274391,0.274391,0.135281
67,10.24,20,10,protocol,7.5,670,6087,9.08507,1012,884,0.873518,0.7702,0.673787,0.510551,0.389145,0.313553,0.269336,0.269336,0.269336,0.269336,0.13451
68,10.24,20,10,protocol,7.5,670,6296,9.39701,996,868,0.871486,0.792021,0.692516,0.530975,0.401633,0.321438,0.278794,0.278794,0.278794,0.278794,0.13377
69,9.216,18,10,protocol,7.5,670,6033,9.00448,1074,927,0.863128,0.779453,0.673254,0.515593,0.380727,0.310771,0.266264,0.266264,0.266264,0.266264,0.133087
70,7.168,14,10,protocol,7.5,670,6071,9.06119,1207,1069,0.885667,0.789449,0.68133,0.52012,0.38077,0.314625,0.267092,0.267092,0.267092,0.267092,0.132457
71,6.144,12,10,protocol,7.5,670,6036,9.00896,1206,1051,0.871476,0.778582,0.674192,0.514532,0.377179,0.311841,0.267257,0.267257,0.267257,0.267257,0.131844
72,6.144,12,10,protocol,7.5,670,5727,8.54776,1128,922,0.817376,0.734153,0.6314,0.486429,0.357357,0.294115,0.255978,0.255978,0.255978,0.255978,0.131243
73,6.144,12,10,protocol,7.5,670,6016,8.9791,1017,883,0.86824,0.764916,0.654789,0.499543,0.373201,0.309449,0.269425,0.269425,0.269425,0.269425,0.130665
74,6.144,12,10,protocol,7.5,670,5821,8.68806,964,801,0.830913,0.736017,0.623516,0.476596,0.359676,0.298574,0.258046,0.258046,0.258046,0.258046,0.130106
75,7.168,14,10,protocol,7.5,670,6186,9.23284,984,860,0.873984,0.772155,0.660581,0.504577,0.378325,0.315002,0.272992,0.272992,0.272992,0.272992,0.129541
76,2.048,4,10,protocol,7.5,670,4221,6.3,1035,722,0.697585,0.588165,0.476661,0.341602,0.258355,0.216041,0.184864,0.184864,0.184864,0.184864,0.137634
77,18.944,37,10,protocol,7.5,670,6071,9.06119,1197,1031,0.86132,0.753839,0.644162,0.483243,0.370861,0.310251,0.264878,0.264878,0.264878,0.264878,0.138739
78,17.408,34,10,protocol,7.5,670,6442,9.61493,1265,1129,0.89249,0.784653,0.669462,0.505983,0.389881,0.325551,0.280404,0.280404,0.280404,0.280404,0.138022
79,13.312,26,10,protocol,7.5,670,6183,9.22836,1362,1142,0.838473,0.753535,0.648902,0.484568,0.373302,0.312383,0.2696,0.2696,0.2696,0.2696,0.137289
80,11.264,22,10,protocol,7.5,670,6633,9.9,1379,1173,0.850616,0.781065,0.682927,0.51506,0.403541,0.334123,0.289045,0.289045,0.289045,0.289045,0.13657
81,11.264,22,10,protocol,7.5,670,6205,9.26119,1435,1215,0.84669,0.751349,0.649355,0.480624,0.377135,0.310841,0.269572,0.269572,0.269572,0.269572,0.135874
82,10.24,20,10,protocol,7.5,670,6448,9.62388,1376,1179,0.856831,0.769607,0.667776,0.502498,0.39274,0.322868,0.280275,0.280275,0.280275,0.280275,0.135212
83,9.216,18,10,protocol,7.5,670,6505,9.70896,1343,1165,0.867461,0.782808,0.67586,0.509101,0.393503,0.325641,0.281931,0.281931,0.281931,0.281931,0.134565
84,8.192,16,10,protocol,7.5,670,6521,9.73284,1364,1210,0.887097,0.793666,0.686978,0.508558,0.39359,0.328365,0.283275,0.283275,0.283275,0.283275,0.133933
85,2.56,5,10,protocol,7.5,670,6524,9.73731,1278,1116,0.873239,0.790681,0.681398,0.511787,0.392586,0.328119,0.283517,0.283517,0.283517,0.283517,0.133375
86,2.048,4,10,protocol,7.5,670,6032,9.00299,1157,995,0.859983,0.75621,0.637608,0.476522,0.366642,0.302842,0.264075,0.264075,0.264075,0.264075,0.132831
87,2.048,4,10,protocol,7.5,670,5882,8.7791,1078,904,0.83859,0.733285,0.617772,0.471651,0.358156,0.296099,0.256777,0.256777,0.256777,0.256777,0.132279
88,2.048,4,10,protocol,7.5,670,6272,9.36119,974,816,0.837782,0.761721,0.657673,0.503459,0.382766,0.315556,0.275015,0.275015,0.275015,0.275015,0.131737
89,2.048,4,10,protocol,7.5,670,6520,9.73134,920,797,0.866304,0.772989,0.675702,0.52746,0.40091,0.330511,0.284903,0.284903,0.284903,0.284903,0.131213
90,2.048,4,10,protocol,7.5,670,6066,9.05373,966,804,0.832298,0.742857,0.628365,0.494119,0.3767,0.308797,0.264095,0.264095,0.264095,0.264095,0.130702
91,3.072,6,10,protocol,7.5,670,4021,6.00149,1122,751,0.66934,0.549206,0.436757,0.333167,0.251879,0.205667,0.175123,0.175123,0.175123,0.175123,0.136983
92,17.92,35,10,protocol,7.5,670,6399,9.55075,1168,1020,0.873288,0.773264,0.661886,0.530239,0.403417,0.328221,0.277843,0.277843,0.277843,0.277843,0.137344
93,17.408,34,10,protocol,7.5,670,6343,9.46716,1180,1028,0.871186,0.786805,0.670215,0.524153,0.404605,0.327195,0.274411,0.274411,0.274411,0.274411,0.136811
94,10.752,21,10,protocol,7.5,670,5986,8.93433,1228,1003,0.816775,0.741793,0.636906,0.489885,0.381882,0.309178,0.25834,0.25834,0.25834,0.25834,0.136317
95,7.68,15,10,protocol,7.5,670,6294,9.39403,1203,1014,0.842893,0.762749,0.666129,0.513918,0.404655,0.32576,0.272291,0.272291,0.272291,0.272291,0.135828
96,8.704,17,10,protocol,7.5,670,6111,9.1209,1206,1038,0.860697,0.77295,0.660712,0.495534,0.388345,0.313449,0.266658,0.266658,0.266658,0.266658,0.135344
97,8.704,17,10,protocol,7.5,670,5642,8.4209,1276,1016,0.796238,0.717099,0.621697,0.457335,0.354531,0.287212,0.249757,0.249757,0.249757,0.249757,0.134861
98,9.216,18,10,protocol,7.5,670,6180,9.22388,1257,1070,0.851233,0.777694,0.683478,0.498989,0.385191,0.3142,0.273875,0.273875,0.273875,0.273875,0.134395
99,10.24,20,10,protocol,7.5,670,6045,9.02239,1164,994,0.853952,0.777238,0.673921,0.488736,0.374744,0.307555,0.265714,0.265714,0.265714,0.265714,0.13391
100,8.192,16,10,protocol,7.5,670,6096,9.09851,1188,1014,0.853535,0.756135,0.661484,0.494834,0.373095,0.309285,0.266189,0.266189,0.266189,0.266189,0.133438
101,8.192,16,10,protocol,7.5,670,5942,8.86866,1103,900,0.815956,0.753918,0.652045,0.482495,0.363025,0.299617,0.259646,0.259646,0.259646,0.259646,0.132961
102,8.192,16,10,protocol,7.5,670,5982,8.92836,1074,913,0.850093,0.767022,0.647792,0.483633,0.365135,0.29997,0.26144,0.26144,0.26144,0.26144,0.132486
103,8.192,16,10,protocol,7.5,670,5927,8.84627,1018,857,0.841847,0.750439,0.640278,0.474625,0.36105,0.295478,0.259831,0.259831,0.259831,0.259831,0.132017
104,8.192,16,10,protocol,7.5,670,6284,9.3791,992,872,0.879032,0.777235,0.672894,0.502279,0.383124,0.314909,0.274999,0.274999,0.274999,0.274999,0.131562
105,8.192,16,10,protocol,7.5,670,5575,8.3209,1075,872,0.811163,0.694187,0.589874,0.444711,0.339939,0.278862,0.243844,0.243844,0.243844,0.243844,0.131106
106,2.048,4,10,protocol,7.5,670,4107,6.12985,1017,690,0.678466,0.564817,0.445769,0.326336,0.24997,0.204654,0.179643,0.179643,0.179643,0.179643,0.136812
107,12.288,24,10,protocol,7.5,670,6418,9.5791,1103,991,0.898459,0.787989,0.669289,0.512244,0.389536,0.320852,0.279384,0.279384,0.279384,0.279384,0.137039
108,17.92,35,10,protocol,7.5,670,6417,9.57761,1151,997,0.866203,0.777092,0.67136,0.507896,0.387898,0.321525,0.279486,0.279486,0.279486,0.279486,0.136523
109,14.336,28,10,protocol,7.5,670,6552,9.7791,1138,1011,0.888401,0.801859,0.687411,0.518925,0.396059,0.328109,0.285055,0.285055,0.285055,0.285055,0.136027
110,10.24,20,10,protocol,7.5,670,6232,9.30149,1187,1051,0.885425,0.78687,0.666386,0.49314,0.377468,0.313702,0.270957,0.270957,0.270957,0.270957,0.135518
111,10.24,20,10,protocol,7.5,670,6153,9.18358,1310,1109,0.846565,0.768744,0.656148,0.486311,0.374543,0.309212,0.267533,0.267533,0.267533,0.267533,0.135031
112,10.24,20,10,protocol,7.5,670,6250,9.32836,1316,1134,0.861702,0.78222,0.666263,0.49126,0.380912,0.312922,0.271397,0.271397,0.271397,0.271397,0.134551
113,10.24,20,10,protocol,7.5,670,5961,8.89701,1341,1128,0.841163,0.73982,0.634158,0.46569,0.363298,0.299097,0.258915,0.258915,0.258915,0.258915,0.134079
114,10.24,20,10,protocol,7.5,670,6158,9.19104,1362,1168,0.857562,0.771672,0.657572,0.481566,0.375282,0.310367,0.268089,0.268089,0.268089,0.268089,0.133611
115,10.24,20,10,protocol,7.5,670,6307,9.41343,1358,1138,0.837997,0.786865,0.666548,0.496766,0.382799,0.320217,0.273848,0.273848,0.273848,0.273848,0.133157
116,10.24,20,10,protocol,7.5,670,6385,9.52985,1295,1135,0.876448,0.795903,0.673535,0.504355,0.384338,0.324474,0.277091,0.277091,0.277091,0.277091,0.132711
117,9.728,19,10,protocol,7.5,670,6102,9.10746,1252,1091,0.871406,0.765883,0.645475,0.491375,0.367856,0.311868,0.266254,0.266254,0.266254,0.266254,0.132285
118,8.192,16,10,protocol,7.5,670,6239,9.31194,1202,1034,0.860233,0.777638,0.652967,0.506256,0.375188,0.319196,0.274713,0.274713,0.274713,0.274713,0.13187
119,8.192,16,10,protocol,7.5,670,6314,9.42388,1163,1009,0.867584,0.784833,0.663162,0.516673,0.383085,0.324227,0.278469,0.278469,0.278469,0.278469,0.13147
120,8.192,16,10,protocol,7.5,670,5972,8.91343,1086,891,0.820442,0.759638,0.628781,0.4904,0.363969,0.305817,0.265187,0.265187,0.265187,0.265187,0.131082
121,3.072,6,10,protocol,7.5,670,4392,6.55522,1104,756,0.684783,0.6054,0.48273,0.359617,0.267023,0.224299,0.195365,0.195365,0.195365,0.195365,0.135799
122,20.992,41,10,protocol,7.5,670,6371,9.50896,1110,980,0.882883,0.775897,0.660075,0.518997,0.383587,0.324736,0.281928,0.281928,0.281928,0.281928,0.136065
123,16.896,33,10,protocol,7.5,670,6077,9.07015,1081,911,0.842738,0.747269,0.638932,0.495664,0.367057,0.310669,0.268194,0.268194,0.268194,0.268194,0.135553
124,15.872,31,10,protocol,7.5,670,6194,9.24478,999,807,0.807808,0.741138,0.656092,0.500081,0.374079,0.316991,0.272371,0.272371,0.272371,0.272371,0.135038
125,15.872,31,10,protocol,7.5,670,6315,9.42537,1010,868,0.859406,0.778875,0.666587,0.507472,0.385437,0.324996,0.277986,0.277986,0.277986,0.277986,0.134528
126,14.848,29,10,protocol,7.5,670,6213,9.27313,1062,931,0.876648,0.765375,0.650156,0.499879,0.377828,0.318615,0.272452,0.272452,0.272452,0.272452,0.134049
127,12.288,24,10,protocol,7.5,670,5980,8.92537,1102,908,0.823956,0.731198,0.632955,0.477916,0.363614,0.30684,0.26288,0.26288,0.26288,0.26288,0.133567
128,12.288,24,10,protocol,7.5,670,6116,9.12836,1219,1040,0.853158,0.744191,0.646944,0.484873,0.374939,0.311215,0.269119,0.269119,0.269119,0.269119,0.133099
129,12.288,24,10,protocol,7.5,670,6184,9.22985,1204,1039,0.862957,0.752542,0.657607,0.485784,0.379899,0.314132,0.272723,0.272723,0.272723,0.272723,0.132638
130,12.288,24,10,protocol,7.5,670,6562,9.79403,1184,1017,0.858953,0.78385,0.685005,0.513658,0.402453,0.331213,0.288009,0.288009,0.288009,0.288009,0.132198
131,10.24,20,10,protocol,7.5,670,6778,10.1164,1219,1061,0.870386,0.786791,0.698935,0.529513,0.413545,0.342652,0.297294,0.297294,0.297294,0.297294,0.131782
132,9.216,18,10,protocol,7.5,670,6474,9.66269,1240,992,0.8,0.748897,0.671165,0.506032,0.394588,0.329499,0.284384,0.284384,0.284384,0.284384,0.131375
133,8.192,16,10,protocol,7.5,670,7019,10.4761,1260,1092,0.866667,0.798075,0.720889,0.54735,0.426014,0.356421,0.308677,0.308677,0.308677,0.308677,0.130992
134,6.144,12,10,protocol,7.5,670,6712,10.0179,1188,1033,0.869529,0.77156,0.689486,0.518481,0.40743,0.342641,0.296152,0.296152,0.296152,0.296152,0.130601
135,6.144,12,10,protocol,7.5,670,6660,9.9403,1266,1029,0.812796,0.773501,0.675305,0.513082,0.403906,0.337951,0.294222,0.294222,0.294222,0.294222,0.130215
136,3.584,7,10,protocol,7.5,670,4524,6.75224,1308,900,0.688073,0.580673,0.476119,0.348121,0.27253,0.22975,0.199207,0.199207,0.199207,0.199207,0.134358
137,18.432,36,10,protocol,7.5,670,6619,9.8791,1168,996,0.85274,0.766858,0.672537,0.513997,0.401931,0.334428,0.290091,0.290091,0.290091,0.290091,0.134652
138,14.336,28,10,protocol,7.5,670,6891,10.2851,1192,1049,0.880034,0.793065,0.702246,0.53577,0.418295,0.348858,0.301075,0.301075,0.301075,0.301075,0.134173
139,14.336,28,10,protocol,7.5,670,6693,9.98955,1040,888,0.853846,0.764906,0.674117,0.519586,0.405538,0.336568,0.292322,0.292322,0.292322,0.292322,0.133707
140,14.336,28,10,protocol,7.5,670,6606,9.8597,1084,910,0.839483,0.759767,0.66913,0.51348,0.398769,0.330201,0.290144,0.290144,0.290144,0.290144,0.133252
141,11.776,23,10,protocol,7.5,670,6433,9.60149,1201,1009,0.840133,0.767364,0.677263,0.503805,0.389171,0.323478,0.282496,0.282496,0.282496,0.282496,0.132817
142,12.288,24,10,protocol,7.5,670,6292,9.39104,1206,1016,0.842454,0.772907,0.6688,0.491305,0.379356,0.317601,0.275614,0.275614,0.275614,0.275614,0.132384
143,12.288,24,10,protocol,7.5,670,6303,9.40746,1172,990,0.84471,0.770705,0.678155,0.495201,0.379242,0.317788,0.275252,0.275252,0.275252,0.275252,0.131959
144,12.288,24,10,protocol,7.5,670,6553,9.7806,1167,1042,0.892888,0.808617,0.711058,0.519507,0.393692,0.330342,0.285858,0.285858,0.285858,0.285858,0.131542
145,11.776,23,10,protocol,7.5,670,6077,9.07015,1169,1010,0.863986,0.772213,0.67113,0.483088,0.363131,0.307074,0.264413,0.264413,0.264413,0.264413,0.131134
146,11.776,23,10,protocol,7.5,670,5826,8.69552,1222,1007,0.824059,0.759098,0.659626,0.466619,0.348153,0.295646,0.251946,0.251946,0.251946,0.251946,0.13074
147,10.752,21,10,protocol,7.5,670,6175,9.21642,1248,1087,0.870994,0.801315,0.691161,0.499635,0.370871,0.31288,0.266336,0.266336,0.266336,0.266336,0.13037
148,8.704,17,10,protocol,7.5,670,5947,8.87612,1203,1025,0.852037,0.778592,0.666073,0.487999,0.359444,0.300946,0.256115,0.256115,0.256115,0.256115,0.130025
149,7.68,15,10,protocol,7.5,670,6032,9.00299,1214,1047,0.862438,0.789838,0.683718,0.49276,0.36213,0.305851,0.261386,0.261386,0.261386,0.261386,0.129694
150,5.632,11,10,protocol,7.5,670,5972,8.91343,1250,1070,0.856,0.788926,0.680156,0.489813,0.357755,0.30412,0.25963,0.25963,0.25963,0.25963,0.12938
151,5.12,10,10,protocol,7.5,670,3940,5.8806,1191,851,0.714526,0.592656,0.478688,0.325215,0.236807,0.201051,0.171887,0.171887,0.171887,0.171887,0.133292
152,23.04,45,10,protocol,7.5,670,6101,9.10597,1148,1060,0.923345,0.836368,0.713287,0.502645,0.368618,0.311737,0.26692,0.26692,0.26692,0.26692,0.133856
153,17.408,34,10,protocol,7.5,670,5748,8.5791,1168,1035,0.88613,0.798284,0.678003,0.477244,0.348132,0.29349,0.251807,0.251807,0.251807,0.251807,0.133462
154,16.384,32,10,protocol,7.5,670,5752,8.58507,1180,1014,0.859322,0.788664,0.675128,0.479906,0.351353,0.293709,0.252824,0.252824,0.252824,0.252824,0.13308
