SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
15,11.264,22,10,protocol,7.5,670,5510,8.22388,1027,856,0.833496,0.775194,0.683552,0.525396,0.390144,0.317122,0.277386,0.277386,0.277386,0.277386,0.139128
16,11.776,23,10,protocol,7.5,670,5568,8.31045,984,817,0.830285,0.774534,0.696912,0.528322,0.396355,0.317899,0.278344,0.278344,0.278344,0.278344,0.137757
17,12.288,24,10,protocol,7.5,670,5601,8.3597,904,768,0.849558,0.776857,0.698741,0.525554,0.398534,0.320662,0.277703,0.277703,0.277703,0.277703,0.137489
18,9.216,18,10,protocol,7.5,670,5633,8.40746,898,800,0.890869,0.787524,0.688964,0.524112,0.397082,0.321262,0.275843,0.275843,0.275843,0.275843,0.135898
19,11.264,22,10,protocol,7.5,670,5849,8.72985,863,770,0.892236,0.812212,0.709794,0.533973,0.410255,0.334267,0.285805,0.285805,0.285805,0.285805,0.134621
20,9.728,19,10,protocol,7.5,670,5825,8.69403,882,762,0.863946,0.780515,0.685675,0.525287,0.41079,0.331588,0.281551,0.281551,0.281551,0.281551,0.134751
21,8.704,17,10,protocol,7.5,670,5837,8.71194,868,749,0.862903,0.779876,0.678825,0.51017,0.409499,0.330615,0.280127,0.280127,0.280127,0.280127,0.133584
22,5.12,10,10,protocol,7.5,670,5767,8.60746,763,679,0.889908,0.785714,0.679698,0.499306,0.397642,0.325378,0.274698,0.274698,0.274698,0.274698,0.133513
23,9.216,18,10,protocol,7.5,670,6169,9.20746,752,687,0.913564,0.817586,0.713879,0.534484,0.419631,0.34599,0.293441,0.293441,0.293441,0.293441,0.132166
24,7.168,14,10,protocol,7.5,670,5829,8.7,668,609,0.911677,0.789928,0.680338,0.503553,0.39176,0.322704,0.277757,0.277757,0.277757,0.277757,0.135569
25,9.728,19,10,protocol,7.5,670,5672,8.46567,774,685,0.885013,0.776936,0.671092,0.489791,0.376152,0.312507,0.271739,0.271739,0.271739,0.271739,0.135356
26,10.24,20,10,protocol,7.5,670,5903,8.81045,872,773,0.886468,0.789888,0.685905,0.513688,0.391264,0.323363,0.281726,0.281726,0.281726,0.281726,0.13498
27,8.704,17,10,protocol,7.5,670,5610,8.37313,926,812,0.87689,0.777092,0.666484,0.493175,0.367917,0.308887,0.266356,0.266356,0.266356,0.266356,0.136244
28,11.264,22,10,protocol,7.5,670,5919,8.83433,793,731,0.921816,0.797855,0.695418,0.515332,0.386055,0.325936,0.280575,0.280575,0.280575,0.280575,0.138119
29,7.168,14,10,protocol,7.5,670,5448,8.13134,820,702,0.856098,0.752022,0.643747,0.483268,0.355846,0.29995,0.257297,0.257297,0.257297,0.257297,0.139876
30,13.824,27,10,protocol,7.5,670,5936,8.8597,866,787,0.908776,0.805656,0.693544,0.526634,0.387569,0.324265,0.280251,0.280251,0.280251,0.280251,0.141349
31,9.216,18,10,protocol,7.5,670,5673,8.46716,908,806,0.887665,0.757542,0.662059,0.499382,0.36989,0.310424,0.269629,0.269629,0.269629,0.269629,0.141889
32,12.8,25,10,protocol,7.5,670,5772,8.61493,990,864,0.872727,0.766838,0.662808,0.510793,0.377971,0.314482,0.274348,0.274348,0.274348,0.274348,0.143326
33,13.312,26,10,protocol,7.5,670,5661,8.44925,1040,878,0.844231,0.757242,0.654405,0.500443,0.365438,0.30768,0.267812,0.267812,0.267812,0.267812,0.143405
34,13.312,26,10,protocol,7.5,670,5866,8.75522,1067,905,0.848172,0.777341,0.682603,0.514117,0.380909,0.316295,0.274715,0.274715,0.274715,0.274715,0.144786
35,9.728,19,10,protocol,7.5,670,5939,8.86418,1078,941,0.872913,0.796386,0.69056,0.51334,0.388297,0.320265,0.278486,0.278486,0.278486,0.278486,0.145803
36,12.8,25,10,protocol,7.5,670,5942,8.86866,1088,970,0.891544,0.778115,0.684435,0.514196,0.386547,0.319996,0.277482,0.277482,0.277482,0.277482,0.146638
37,10.24,20,10,protocol,7.5,670,6146,9.17313,1138,1020,0.896309,0.798884,0.705537,0.528152,0.396312,0.331446,0.28264,0.28264,0.28264,0.28264,0.147445
38,13.312,26,10,protocol,7.5,670,6076,9.06866,1091,965,0.88451,0.786943,0.687624,0.521144,0.389912,0.324955,0.277912,0.277912,0.277912,0.277912,0.146336
39,10.752,21,10,protocol,7.5,670,6078,9.07164,1102,1001,0.908348,0.795537,0.679613,0.521866,0.392889,0.320823,0.277294,0.277294,0.277294,0.277294,0.146891
40,10.24,20,10,protocol,7.5,670,5699,8.50597,1048,882,0.841603,0.743597,0.641602,0.488554,0.366519,0.297318,0.259269,0.259269,0.259269,0.259269,0.146129
41,11.264,22,10,protocol,7.5,670,5521,8.2403,1002,843,0.841317,0.737438,0.617513,0.472623,0.353095,0.288891,0.248727,0.248727,0.248727,0.248727,0.145523
42,12.288,24,10,protocol,7.5,670,5890,8.79104,1025,833,0.812683,0.750787,0.646232,0.501408,0.372903,0.306899,0.264529,0.264529,0.264529,0.264529,0.144827
43,8.192,16,10,protocol,7.5,670,5971,8.91194,1068,940,0.88015,0.778163,0.656022,0.507411,0.376102,0.308403,0.267207,0.267207,0.267207,0.267207,0.14595
44,11.264,22,10,protocol,7.5,670,5949,8.8791,1110,958,0.863063,0.787839,0.657624,0.500169,0.374363,0.307474,0.266771,0.266771,0.266771,0.266771,0.1471
45,16.384,32,10,protocol,7.5,670,5758,8.59403,1061,932,0.878417,0.77358,0.650131,0.47879,0.363648,0.299412,0.257663,0.257663,0.257663,0.257663,0.146564
46,13.824,27,10,protocol,7.5,670,6018,8.98209,1023,878,0.85826,0.777778,0.675683,0.494768,0.382824,0.310815,0.269455,0.269455,0.269455,0.269455,0.146579
47,15.872,31,10,protocol,7.5,670,5882,8.7791,1098,931,0.847905,0.765092,0.654724,0.485372,0.374626,0.304593,0.264098,0.264098,0.264098,0.264098,0.147957
48,20.48,40,10,protocol,7.5,670,6230,9.29851,1036,879,0.848456,0.802316,0.693437,0.518602,0.394204,0.322664,0.279272,0.279272,0.279272,0.279272,0.147706
49,17.92,35,10,protocol,7.5,670,5876,8.77015,1068,878,0.822097,0.769798,0.662262,0.488211,0.368032,0.306809,0.264732,0.264732,0.264732,0.264732,0.146844
50,15.872,31,10,protocol,7.5,670,5813,8.67612,1027,920,0.895813,0.802013,0.668286,0.479798,0.359782,0.306949,0.261906,0.261906,0.261906,0.261906,0.14619
51,17.92,35,10,protocol,7.5,670,6051,9.03134,1062,927,0.872881,0.802628,0.689248,0.49971,0.376376,0.319922,0.272433,0.272433,0.272433,0.272433,0.146342
52,13.824,27,10,protocol,7.5,670,5671,8.46418,1018,823,0.808448,0.764328,0.659069,0.47424,0.358765,0.296678,0.254077,0.254077,0.254077,0.254077,0.147243
53,17.408,34,10,protocol,7.5,670,6406,9.56119,860,765,0.889535,0.82485,0.725359,0.539202,0.410957,0.334307,0.2876,0.2876,0.2876,0.2876,0.147778
54,15.872,31,10,protocol,7.5,670,5682,8.4806,858,734,0.855478,0.774305,0.664226,0.478488,0.365402,0.296741,0.256107,0.256107,0.256107,0.256107,0.147656
55,15.872,31,10,protocol,7.5,670,6149,9.17761,816,712,0.872549,0.803274,0.704046,0.518942,0.395104,0.323819,0.277933,0.277933,0.277933,0.277933,0.147659
56,15.36,30,10,protocol,7.5,670,5753,8.58657,772,668,0.865285,0.77285,0.66383,0.48667,0.371521,0.304504,0.25994,0.25994,0.25994,0.25994,0.148829
57,14.848,29,10,protocol,7.5,670,5895,8.79851,774,666,0.860465,0.777072,0.667711,0.501278,0.380102,0.312318,0.264433,0.264433,0.264433,0.264433,0.148393
58,11.264,22,10,protocol,7.5,670,5797,8.65224,748,622,0.831551,0.753517,0.647036,0.496518,0.374411,0.306687,0.260013,0.260013,0.260013,0.260013,0.149232
59,17.408,34,10,protocol,7.5,670,6326,9.44179,796,716,0.899497,0.810832,0.704968,0.543467,0.405591,0.333474,0.285109,0.285109,0.285109,0.285109,0.148947
60,13.824,27,10,protocol,7.5,670,6385,9.52985,840,750,0.892857,0.799475,0.699224,0.549961,0.408248,0.335488,0.287794,0.287794,0.287794,0.287794,0.148644
61,12.8,25,10,protocol,7.5,670,5882,8.7791,860,734,0.853488,0.759197,0.651426,0.50525,0.377826,0.308799,0.264931,0.264931,0.264931,0.264931,0.148469
62,15.872,31,10,protocol,7.5,670,6266,9.35224,866,758,0.875289,0.785147,0.68478,0.527106,0.400588,0.329339,0.282698,0.282698,0.282698,0.282698,0.14827
63,12.288,24,10,protocol,7.5,670,6043,9.0194,897,794,0.885173,0.791067,0.688895,0.506548,0.387571,0.317885,0.273056,0.273056,0.273056,0.273056,0.14816
64,13.312,26,10,protocol,7.5,670,6173,9.21343,990,851,0.859596,0.796474,0.689564,0.514319,0.396926,0.322974,0.27755,0.27755,0.27755,0.27755,0.149493
65,11.776,23,10,protocol,7.5,670,5891,8.79254,990,849,0.857576,0.766888,0.648817,0.493953,0.375941,0.306983,0.263214,0.263214,0.263214,0.263214,0.150598
66,13.824,27,10,protocol,7.5,670,6284,9.3791,953,854,0.896118,0.802192,0.695855,0.52811,0.400484,0.325091,0.279824,0.279824,0.279824,0.279824,0.151493
67,15.872,31,10,protocol,7.5,670,5989,8.93881,1012,865,0.854743,0.765209,0.663364,0.502312,0.382879,0.308505,0.265,0.265,0.265,0.265,0.151206
68,12.288,24,10,protocol,7.5,670,6089,9.08806,996,862,0.865462,0.774551,0.673517,0.513626,0.388428,0.310869,0.269628,0.269628,0.269628,0.269628,0.150891
69,13.824,27,10,protocol,7.5,670,5844,8.72239,1074,920,0.856611,0.751649,0.657522,0.4994,0.3688,0.301035,0.257922,0.257922,0.257922,0.257922,0.150565
70,11.264,22,10,protocol,7.5,670,6129,9.14776,1207,1054,0.873239,0.783508,0.684655,0.524582,0.384408,0.317631,0.269644,0.269644,0.269644,0.269644,0.150575
71,11.776,23,10,protocol,7.5,670,5975,8.91791,1206,1020,0.845771,0.76411,0.662397,0.510258,0.373367,0.30869,0.264556,0.264556,0.264556,0.264556,0.149994
72,12.8,25,10,protocol,7.5,670,5751,8.58358,1128,969,0.859043,0.745481,0.634797,0.488471,0.358854,0.295347,0.257051,0.257051,0.257051,0.257051,0.14928
73,9.728,19,10,protocol,7.5,670,5839,8.71493,1017,875,0.860374,0.74899,0.634284,0.484407,0.362221,0.300345,0.261498,0.261498,0.261498,0.261498,0.148748
74,12.288,24,10,protocol,7.5,670,6019,8.98358,964,842,0.873444,0.759884,0.64762,0.492417,0.371911,0.30873,0.266823,0.266823,0.266823,0.266823,0.148485
75,8.704,17,10,protocol,7.5,670,5781,8.62836,984,818,0.831301,0.734867,0.627497,0.471555,0.353556,0.294378,0.255119,0.255119,0.255119,0.255119,0.149217
76,13.824,27,10,protocol,7.5,670,6004,8.96119,1035,864,0.834783,0.741016,0.639541,0.485571,0.367487,0.307299,0.262953,0.262953,0.262953,0.262953,0.148974
77,13.312,26,10,protocol,7.5,670,5986,8.93433,1197,983,0.82122,0.725079,0.626389,0.475583,0.365669,0.305908,0.261169,0.261169,0.261169,0.261169,0.148511
78,11.264,22,10,protocol,7.5,670,5813,8.67612,1265,1015,0.802372,0.713119,0.609795,0.456227,0.351813,0.293764,0.253025,0.253025,0.253025,0.253025,0.148723
79,11.264,22,10,protocol,7.5,670,6417,9.57761,1362,1161,0.852423,0.77904,0.668902,0.503181,0.38743,0.324206,0.279803,0.279803,0.279803,0.279803,0.148779
80,11.776,23,10,protocol,7.5,670,6280,9.37313,1379,1194,0.865845,0.757643,0.649557,0.488054,0.382065,0.316341,0.273662,0.273662,0.273662,0.273662,0.148665
81,12.288,24,10,protocol,7.5,670,6289,9.38657,1435,1240,0.864111,0.766062,0.654933,0.487536,0.38224,0.315049,0.273221,0.273221,0.273221,0.273221,0.148497
82,13.824,27,10,protocol,7.5,670,6239,9.31194,1376,1158,0.84157,0.747618,0.648306,0.486183,0.38001,0.312403,0.27119,0.27119,0.27119,0.27119,0.147974
83,12.8,25,10,protocol,7.5,670,6144,9.17015,1343,1163,0.865972,0.748375,0.641108,0.481327,0.371665,0.307569,0.266285,0.266285,0.266285,0.266285,0.147393
84,8.704,17,10,protocol,7.5,670,6040,9.01493,1364,1181,0.865836,0.770154,0.642741,0.471122,0.364558,0.304144,0.262381,0.262381,0.262381,0.262381,0.147161
85,7.168,14,10,protocol,7.5,670,6031,9.00149,1278,1058,0.827856,0.757746,0.636341,0.473126,0.36292,0.303324,0.262092,0.262092,0.262092,0.262092,0.14672
86,10.752,21,10,protocol,7.5,670,5852,8.73433,1157,955,0.825411,0.733074,0.623798,0.462824,0.355701,0.293805,0.256195,0.256195,0.256195,0.256195,0.146648
87,8.192,16,10,protocol,7.5,670,6241,9.31493,1078,923,0.856215,0.765746,0.654656,0.500402,0.380016,0.314171,0.272449,0.272449,0.272449,0.272449,0.146129
88,8.704,17,10,protocol,7.5,670,6405,9.5597,974,840,0.862423,0.776945,0.669149,0.514318,0.390882,0.322248,0.280847,0.280847,0.280847,0.280847,0.145703
89,9.728,19,10,protocol,7.5,670,6236,9.30746,920,793,0.861957,0.751197,0.651258,0.505395,0.383447,0.316115,0.272493,0.272493,0.272493,0.272493,0.145195
90,10.24,20,10,protocol,7.5,670,6551,9.77761,966,866,0.89648,0.798768,0.680769,0.533655,0.406819,0.333486,0.285211,0.285211,0.285211,0.285211,0.144806
91,9.728,19,10,protocol,7.5,670,6363,9.49701,1122,944,0.841355,0.759219,0.656324,0.526534,0.398584,0.325456,0.277122,0.277122,0.277122,0.277122,0.144878
92,6.656,13,10,protocol,7.5,670,5929,8.84925,1168,1008,0.863014,0.751354,0.626734,0.492305,0.373786,0.304114,0.257436,0.257436,0.257436,0.257436,0.146049
93,10.752,21,10,protocol,7.5,670,6471,9.65821,1180,1017,0.861864,0.783604,0.676316,0.534758,0.41277,0.333798,0.279948,0.279948,0.279948,0.279948,0.146529
94,11.264,22,10,protocol,7.5,670,6068,9.05672,1228,991,0.807003,0.735424,0.639586,0.496519,0.387113,0.313414,0.261879,0.261879,0.261879,0.261879,0.146259
95,13.312,26,10,protocol,7.5,670,6059,9.04328,1203,1024,0.851205,0.770633,0.651985,0.495497,0.389546,0.313597,0.262124,0.262124,0.262124,0.262124,0.146385
96,13.824,27,10,protocol,7.5,670,5986,8.93433,1206,1005,0.833333,0.741041,0.636852,0.485382,0.380402,0.307037,0.261203,0.261203,0.261203,0.261203,0.146333
97,13.824,27,10,protocol,7.5,670,5571,8.31493,1276,1058,0.829154,0.728564,0.622455,0.451896,0.350069,0.283598,0.246614,0.246614,0.246614,0.246614,0.146068
98,13.312,26,10,protocol,7.5,670,6010,8.97015,1257,1081,0.859984,0.764662,0.671093,0.485314,0.374595,0.305557,0.266342,0.266342,0.266342,0.266342,0.145809
99,9.728,19,10,protocol,7.5,670,5810,8.67164,1164,952,0.817869,0.752941,0.649968,0.470016,0.360176,0.295599,0.255385,0.255385,0.255385,0.255385,0.14564
100,8.192,16,10,protocol,7.5,670,6257,9.33881,1188,1055,0.888047,0.799847,0.683533,0.508257,0.382949,0.317453,0.27322,0.27322,0.27322,0.27322,0.145419
101,8.704,17,10,protocol,7.5,670,5821,8.68806,1103,913,0.827743,0.755225,0.643684,0.473213,0.355633,0.293516,0.254359,0.254359,0.254359,0.254359,0.145068
102,10.24,20,10,protocol,7.5,670,5691,8.49403,1074,906,0.843575,0.730691,0.619606,0.460784,0.347372,0.285378,0.248722,0.248722,0.248722,0.248722,0.144822
103,9.728,19,10,protocol,7.5,670,6094,9.09552,1018,876,0.860511,0.770525,0.653059,0.487934,0.371223,0.303804,0.267152,0.267152,0.267152,0.267152,0.144424
104,10.24,20,10,protocol,7.5,670,5947,8.87612,992,811,0.81754,0.74426,0.635903,0.47493,0.362578,0.298021,0.260251,0.260251,0.260251,0.260251,0.144028
105,9.728,19,10,protocol,7.5,670,6264,9.34925,1075,888,0.826047,0.757206,0.659036,0.499121,0.381951,0.313325,0.27398,0.27398,0.27398,0.27398,0.143565
106,8.704,17,10,protocol,7.5,670,6270,9.35821,1017,886,0.87119,0.761086,0.662092,0.497217,0.381619,0.312438,0.274254,0.274254,0.274254,0.274254,0.143164
107,8.192,16,10,protocol,7.5,670,6278,9.37015,1103,953,0.864007,0.765621,0.655345,0.50104,0.381039,0.313853,0.273289,0.273289,0.273289,0.273289,0.1429
108,9.216,18,10,protocol,7.5,670,6066,9.05373,1151,975,0.847089,0.751666,0.638783,0.480517,0.366681,0.303938,0.264199,0.264199,0.264199,0.264199,0.142607
109,7.68,15,10,protocol,7.5,670,6061,9.04627,1138,970,0.852373,0.756605,0.639814,0.480041,0.366379,0.30352,0.263694,0.263694,0.263694,0.263694,0.142197
110,6.656,13,10,protocol,7.5,670,6189,9.23731,1187,1041,0.877001,0.779258,0.660843,0.489888,0.374864,0.311537,0.269087,0.269087,0.269087,0.269087,0.142308
111,10.24,20,10,protocol,7.5,670,6511,9.71791,1310,1144,0.873282,0.801546,0.695109,0.515356,0.396336,0.327202,0.283099,0.283099,0.283099,0.283099,0.143247
112,9.216,18,10,protocol,7.5,670,6156,9.18806,1316,1151,0.87462,0.773989,0.660688,0.483937,0.375183,0.308216,0.267315,0.267315,0.267315,0.267315,0.143466
113,10.752,21,10,protocol,7.5,670,6017,8.9806,1341,1109,0.826995,0.749527,0.639766,0.470077,0.366711,0.301907,0.261347,0.261347,0.261347,0.261347,0.143557
114,9.216,18,10,protocol,7.5,670,6056,9.03881,1362,1162,0.853157,0.765277,0.650661,0.474427,0.369066,0.305227,0.263648,0.263648,0.263648,0.263648,0.143197
115,11.264,22,10,protocol,7.5,670,6044,9.0209,1358,1162,0.85567,0.761475,0.643588,0.476179,0.366837,0.306864,0.262429,0.262429,0.262429,0.262429,0.143149
116,7.68,15,10,protocol,7.5,670,6260,9.34328,1295,1125,0.868726,0.788746,0.659481,0.494853,0.376813,0.318122,0.271666,0.271666,0.271666,0.271666,0.142905
117,8.704,17,10,protocol,7.5,670,6241,9.31493,1252,1086,0.867412,0.78039,0.662686,0.502741,0.376236,0.318972,0.272319,0.272319,0.272319,0.272319,0.143131
118,9.728,19,10,protocol,7.5,670,6183,9.22836,1202,1043,0.86772,0.763756,0.646962,0.501544,0.37182,0.316331,0.272247,0.272247,0.272247,0.272247,0.142935
119,8.192,16,10,protocol,7.5,670,5832,8.70448,1163,965,0.829751,0.739963,0.6168,0.477345,0.353841,0.299476,0.257211,0.257211,0.257211,0.257211,0.1429
120,10.752,21,10,protocol,7.5,670,5890,8.79104,1086,896,0.825046,0.750598,0.62206,0.484549,0.358971,0.301618,0.261545,0.261545,0.261545,0.261545,0.142588
121,8.192,16,10,protocol,7.5,670,6023,8.98955,1104,970,0.878623,0.767913,0.64039,0.492836,0.366184,0.307594,0.267915,0.267915,0.267915,0.267915,0.142471
122,9.728,19,10,protocol,7.5,670,6103,9.10896,1110,938,0.845045,0.748205,0.641505,0.498243,0.367451,0.311076,0.270068,0.270068,0.270068,0.270068,0.142161
123,8.704,17,10,protocol,7.5,670,6278,9.37015,1081,930,0.860315,0.768868,0.659284,0.512355,0.379198,0.320945,0.277064,0.277064,0.277064,0.277064,0.142202
124,10.752,21,10,protocol,7.5,670,5999,8.95373,999,838,0.838839,0.741388,0.639083,0.484848,0.362302,0.307011,0.263797,0.263797,0.263797,0.263797,0.141927
125,10.24,20,10,protocol,7.5,670,5944,8.87164,1010,839,0.830693,0.730997,0.63101,0.478068,0.362793,0.305903,0.261654,0.261654,0.261654,0.261654,0.141743
126,10.24,20,10,protocol,7.5,670,6263,9.34776,1062,923,0.869115,0.775545,0.64848,0.503514,0.380868,0.321179,0.274645,0.274645,0.274645,0.274645,0.141362
127,6.656,13,10,protocol,7.5,670,6084,9.0806,1102,949,0.861162,0.761091,0.649811,0.485772,0.369938,0.312176,0.267452,0.267452,0.267452,0.267452,0.140969
128,11.264,22,10,protocol,7.5,670,6158,9.19104,1219,1029,0.844135,0.765125,0.66073,0.488774,0.377513,0.313352,0.270967,0.270967,0.270967,0.270967,0.140788
129,11.776,23,10,protocol,7.5,670,6065,9.05224,1204,969,0.804817,0.709797,0.632977,0.476491,0.372589,0.308087,0.267475,0.267475,0.267475,0.267475,0.140833
130,11.776,23,10,protocol,7.5,670,6112,9.12239,1184,999,0.84375,0.735841,0.634304,0.478885,0.374854,0.3085,0.268258,0.268258,0.268258,0.268258,0.140566
131,19.456,38,10,protocol,7.5,670,6101,9.10597,1219,1001,0.821165,0.728723,0.638432,0.476351,0.372239,0.308427,0.267599,0.267599,0.267599,0.267599,0.140605
132,14.336,28,10,protocol,7.5,670,6264,9.34925,1240,1011,0.815323,0.738526,0.65451,0.49013,0.381788,0.318811,0.275159,0.275159,0.275159,0.275159,0.140347
133,14.336,28,10,protocol,7.5,670,6470,9.65672,1260,1024,0.812698,0.744476,0.66392,0.504333,0.392692,0.328543,0.284533,0.284533,0.284533,0.284533,0.1401
134,15.36,30,10,protocol,7.5,670,6394,9.54328,1188,967,0.813973,0.736669,0.650935,0.493968,0.388127,0.326408,0.282121,0.282121,0.282121,0.282121,0.139732
135,16.384,32,10,protocol,7.5,670,6303,9.40746,1266,1023,0.808057,0.735457,0.642479,0.485915,0.382255,0.319836,0.27845,0.27845,0.27845,0.27845,0.139348
136,16.384,32,10,protocol,7.5,670,6199,9.25224,1308,1083,0.827982,0.728861,0.631373,0.476818,0.373434,0.314814,0.272963,0.272963,0.272963,0.272963,0.139004
137,13.824,27,10,protocol,7.5,670,6768,10.1015,1168,1031,0.882705,0.779639,0.690723,0.525272,0.410979,0.341956,0.296621,0.296621,0.296621,0.296621,0.138748
138,12.288,24,10,protocol,7.5,670,6720,10.0299,1192,1015,0.85151,0.765772,0.683492,0.5226,0.407916,0.340201,0.293604,0.293604,0.293604,0.293604,0.138561
139,11.776,23,10,protocol,7.5,670,6582,9.82388,1040,884,0.85,0.76944,0.669787,0.511409,0.398812,0.330987,0.287474,0.287474,0.287474,0.287474,0.139243
140,10.752,21,10,protocol,7.5,670,6589,9.83433,1084,915,0.844096,0.775814,0.680334,0.512701,0.397742,0.329351,0.289397,0.289397,0.289397,0.289397,0.138929
141,11.776,23,10,protocol,7.5,670,6348,9.47463,1201,999,0.831807,0.765699,0.672167,0.497607,0.384029,0.319203,0.278763,0.278763,0.278763,0.278763,0.138943
142,13.824,27,10,protocol,7.5,670,6294,9.39403,1206,1034,0.85738,0.76941,0.672615,0.491697,0.379477,0.317702,0.275702,0.275702,0.275702,0.275702,0.138953
143,13.312,26,10,protocol,7.5,670,6268,9.35522,1172,960,0.819113,0.764317,0.671212,0.49229,0.377136,0.316023,0.273724,0.273724,0.273724,0.273724,0.13885
144,13.312,26,10,protocol,7.5,670,6283,9.37761,1167,991,0.849186,0.775964,0.680479,0.498451,0.377471,0.316731,0.27408,0.27408,0.27408,0.27408,0.13873
145,14.336,28,10,protocol,7.5,670,6404,9.55821,1169,1034,0.884517,0.788368,0.698786,0.509033,0.382671,0.323598,0.278641,0.278641,0.278641,0.278641,0.138715
146,14.336,28,10,protocol,7.5,670,5900,8.80597,1222,1000,0.818331,0.757455,0.666027,0.472389,0.352576,0.299401,0.255146,0.255146,0.255146,0.255146,0.138357
147,13.312,26,10,protocol,7.5,670,6244,9.3194,1248,1075,0.861378,0.796383,0.700797,0.504823,0.375015,0.316376,0.269312,0.269312,0.269312,0.269312,0.138053
148,14.336,28,10,protocol,7.5,670,5976,8.9194,1203,1030,0.856193,0.770085,0.666327,0.49063,0.361197,0.302414,0.257364,0.257364,0.257364,0.257364,0.13775
149,13.312,26,10,protocol,7.5,670,6040,9.01493,1214,1090,0.897858,0.804628,0.684359,0.493414,0.36261,0.306257,0.261732,0.261732,0.261732,0.261732,0.137428
150,14.336,28,10,protocol,7.5,670,5792,8.64478,1250,1068,0.8544,0.779739,0.663813,0.47445,0.346972,0.294953,0.251804,0.251804,0.251804,0.251804,0.137286
151,14.336,28,10,protocol,7.5,670,5855,8.73881,1191,1018,0.854744,0.779694,0.680521,0.48291,0.351905,0.29877,0.255431,0.255431,0.255431,0.255431,0.137129
152,13.312,26,10,protocol,7.5,670,6118,9.13134,1148,1014,0.883275,0.827756,0.710059,0.504298,0.369645,0.312605,0.267664,0.267664,0.267664,0.267664,0.136841
153,15.36,30,10,protocol,7.5,670,5550,8.28358,1168,1013,0.867295,0.770098,0.650742,0.461186,0.33614,0.28338,0.243133,0.243133,0.243133,0.243133,0.136731
154,12.288,24,10,protocol,7.5,670,5995,8.94776,1180,1043,0.883898,0.819448,0.698893,0.500125,0.366196,0.306117,0.263505,0.263505,0.263505,0.263505,0.137349
