SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
31,5.632,11,10,protocol,7.5,670,0,0,908,0,0,0,0,0,0,0,0,0,0,0,1414.21
32,23.552,46,10,protocol,7.5,670,0,0,990,0,0,0,0,0,0,0,0,0,0,0,1337.17
33,13.312,26,10,protocol,7.5,670,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,1292.08
34,13.312,26,10,protocol,7.5,670,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,1256.11
35,14.848,29,10,protocol,7.5,670,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,1222.02
36,12.8,25,10,protocol,7.5,670,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,1187.32
37,11.264,22,10,protocol,7.5,670,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,1153.94
38,11.264,22,10,protocol,7.5,670,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,1111.6
39,10.24,20,10,protocol,7.5,670,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,1085.88
40,11.264,22,10,protocol,7.5,670,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,1064.69
41,10.24,20,10,protocol,7.5,670,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,1043.22
42,10.24,20,10,protocol,7.5,670,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,1023.08
43,9.728,19,10,protocol,7.5,670,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,1000.84
44,10.24,20,10,protocol,7.5,670,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,981.292
45,9.216,18,10,protocol,7.5,670,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,961.912
46,7.168,14,10,protocol,7.5,670,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,939.911
47,6.144,12,10,protocol,7.5,670,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,917.766
48,6.656,13,10,protocol,7.5,670,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,889.086
49,8.192,16,10,protocol,7.5,670,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,859.604
50,7.168,14,10,protocol,7.5,670,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,835.543
51,7.168,14,10,protocol,7.5,670,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,818.055
52,6.656,13,10,protocol,7.5,670,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,802.164
53,6.144,12,10,protocol,7.5,670,0,0,860,0,0,0,0,0,0,0,0,0,0,0,782.439
54,8.192,16,10,protocol,7.5,670,0,0,858,0,0,0,0,0,0,0,0,0,0,0,762.327
55,8.192,16,10,protocol,7.5,670,0,0,816,0,0,0,0,0,0,0,0,0,0,0,746.929
56,7.68,15,10,protocol,7.5,670,0,0,772,0,0,0,0,0,0,0,0,0,0,0,732.538
57,8.192,16,10,protocol,7.5,670,0,0,774,0,0,0,0,0,0,0,0,0,0,0,718.05
58,7.168,14,10,protocol,7.5,670,0,0,748,0,0,0,0,0,0,0,0,0,0,0,705.965
59,8.704,17,10,protocol,7.5,670,0,0,796,0,0,0,0,0,0,0,0,0,0,0,696.015
60,8.192,16,10,protocol,7.5,670,0,0,840,0,0,0,0,0,0,0,0,0,0,0,684.906
61,8.192,16,10,protocol,7.5,670,0,0,860,0,0,0,0,0,0,0,0,0,0,0,672.65
62,6.144,12,10,protocol,7.5,670,0,0,866,0,0,0,0,0,0,0,0,0,0,0,663.603
63,8.704,17,10,protocol,7.5,670,0,0,897,0,0,0,0,0,0,0,0,0,0,0,655.425
64,8.192,16,10,protocol,7.5,670,0,0,990,0,0,0,0,0,0,0,0,0,0,0,647.491
65,8.192,16,10,protocol,7.5,670,0,0,990,0,0,0,0,0,0,0,0,0,0,0,639.784
66,8.192,16,10,protocol,7.5,670,0,0,953,0,0,0,0,0,0,0,0,0,0,0,631.394
67,7.68,15,10,protocol,7.5,670,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,623.991
68,6.144,12,10,protocol,7.5,670,0,0,996,0,0,0,0,0,0,0,0,0,0,0,614.527
69,6.144,12,10,protocol,7.5,670,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,606.438
70,5.632,11,10,protocol,7.5,670,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,598.054
71,6.656,13,10,protocol,7.5,670,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,590.248
72,7.168,14,10,protocol,7.5,670,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,582.34
73,11.264,22,10,protocol,7.5,670,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,573.732
74,10.24,20,10,protocol,7.5,670,0,0,964,0,0,0,0,0,0,0,0,0,0,0,568.085
75,11.264,22,10,protocol,7.5,670,0,0,984,0,0,0,0,0,0,0,0,0,0,0,559.661
76,13.312,26,10,protocol,7.5,670,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,549.289
77,11.776,23,10,protocol,7.5,670,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,540.664
78,14.336,28,10,protocol,7.5,670,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,534.208
79,14.336,28,10,protocol,7.5,670,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,527.969
80,14.848,29,10,protocol,7.5,670,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,520.755
81,14.336,28,10,protocol,7.5,670,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,515.39
82,14.336,28,10,protocol,7.5,670,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,510.187
83,14.336,28,10,protocol,7.5,670,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,505.141
84,14.336,28,10,protocol,7.5,670,0,0,1364,0,0,0,0,0,0,0,0,0,0,0,499.985
85,14.336,28,10,protocol,7.5,670,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,494.909
86,14.336,28,10,protocol,7.5,670,0,0,1157,0,0,0,0,0,0,0,0,0,0,0,489.726
87,13.824,27,10,protocol,7.5,670,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,485.016
88,14.848,29,10,protocol,7.5,670,0,0,974,0,0,0,0,0,0,0,0,0,0,0,480.355
89,13.312,26,10,protocol,7.5,670,0,0,920,0,0,0,0,0,0,0,0,0,0,0,475.634
90,10.24,20,10,protocol,7.5,670,0,0,966,0,0,0,0,0,0,0,0,0,0,0,468.456
91,9.216,18,10,protocol,7.5,670,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,459.201
92,9.216,18,10,protocol,7.5,670,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,452.671
93,9.216,18,10,protocol,7.5,670,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,447.063
94,8.192,16,10,protocol,7.5,670,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,441.439
95,8.192,16,10,protocol,7.5,670,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,435.111
96,10.752,21,10,protocol,7.5,670,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,428.455
97,10.24,20,10,protocol,7.5,670,0,0,1276,0,0,0,0,0,0,0,0,0,0,0,423.289
98,10.752,21,10,protocol,7.5,670,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,417.246
99,14.848,29,10,protocol,7.5,670,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,412.358
100,12.288,24,10,protocol,7.5,670,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,407.21
101,10.752,21,10,protocol,7.5,670,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,402.364
102,10.24,20,10,protocol,7.5,670,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,397.874
103,10.752,21,10,protocol,7.5,670,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,393.64
104,8.704,17,10,protocol,7.5,670,0,0,992,0,0,0,0,0,0,0,0,0,0,0,389.723
105,8.192,16,10,protocol,7.5,670,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,384.932
106,9.216,18,10,protocol,7.5,670,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,379.455
107,7.68,15,10,protocol,7.5,670,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,375.456
108,8.192,16,10,protocol,7.5,670,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,371.231
109,10.24,20,10,protocol,7.5,670,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,366.227
110,10.24,20,10,protocol,7.5,670,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,361.234
111,10.24,20,10,protocol,7.5,670,0,0,1310,0,0,0,0,0,0,0,0,0,0,0,357.159
112,10.24,20,10,protocol,7.5,670,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,353.629
113,9.728,19,10,protocol,7.5,670,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,349.894
114,10.752,21,10,protocol,7.5,670,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,346.482
115,10.24,20,10,protocol,7.5,670,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,343.07
116,8.192,16,10,protocol,7.5,670,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,339.602
117,8.192,16,10,protocol,7.5,670,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,336.425
118,8.192,16,10,protocol,7.5,670,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,332.977
119,10.24,20,10,protocol,7.5,670,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,329.338
120,10.752,21,10,protocol,7.5,670,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,325.738
121,10.752,21,10,protocol,7.5,670,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,321.641
122,11.776,23,10,protocol,7.5,670,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,318.897
123,10.24,20,10,protocol,7.5,670,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,316.681
124,9.216,18,10,protocol,7.5,670,0,0,999,0,0,0,0,0,0,0,0,0,0,0,314.148
125,8.704,17,10,protocol,7.5,670,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,311.82
126,9.216,18,10,protocol,7.5,670,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,309.543
127,8.704,17,10,protocol,7.5,670,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,307.466
128,9.216,18,10,protocol,7.5,670,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,305.285
129,10.24,20,10,protocol,7.5,670,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,302.768
130,11.264,22,10,protocol,7.5,670,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,300.683
131,11.264,22,10,protocol,7.5,670,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,298.458
132,10.752,21,10,protocol,7.5,670,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,296.641
133,11.264,22,10,protocol,7.5,670,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,293.941
134,9.216,18,10,protocol,7.5,670,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,290.959
135,12.8,25,10,protocol,7.5,670,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,288.564
136,13.312,26,10,protocol,7.5,670,0,0,1308,0,0,0,0,0,0,0,0,0,0,0,280.737
137,11.264,22,10,protocol,7.5,670,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,278.302
138,13.824,27,10,protocol,7.5,670,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,274.222
139,16.896,33,10,protocol,7.5,670,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,271.979
140,13.312,26,10,protocol,7.5,670,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,269.958
141,15.872,31,10,protocol,7.5,670,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,267.766
142,17.92,35,10,protocol,7.5,670,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,265.877
143,15.872,31,10,protocol,7.5,670,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,263.607
144,15.36,30,10,protocol,7.5,670,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,261.515
145,13.824,27,10,protocol,7.5,670,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,259.542
146,14.336,28,10,protocol,7.5,670,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,258.053
147,13.824,27,10,protocol,7.5,670,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,256.595
148,16.384,32,10,protocol,7.5,670,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,255.343
149,15.872,31,10,protocol,7.5,670,0,0,1214,0,0,0,0,0,0,0,0,0,0,0,254.259
150,14.848,29,10,protocol,7.5,670,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,252.891
151,14.336,28,10,protocol,7.5,670,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,251.45
152,13.824,27,10,protocol,7.5,670,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,250.237
153,12.288,24,10,protocol,7.5,670,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,249.027
154,11.776,23,10,protocol,7.5,670,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,247.797
155,9.728,19,10,protocol,7.5,670,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,246.477
156,10.752,21,10,protocol,7.5,670,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,245.219
157,10.24,20,10,protocol,7.5,670,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,243.991
158,10.24,20,10,protocol,7.5,670,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,242.778
159,9.728,19,10,protocol,7.5,670,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,241.413
160,9.216,18,10,protocol,7.5,670,0,0,952,0,0,0,0,0,0,0,0,0,0,0,240.116
161,8.704,17,10,protocol,7.5,670,0,0,950,0,0,0,0,0,0,0,0,0,0,0,238.612
162,10.24,20,10,protocol,7.5,670,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,237.084
163,10.752,21,10,protocol,7.5,670,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,235.703
164,12.8,25,10,protocol,7.5,670,0,0,985,0,0,0,0,0,0,0,0,0,0,0,234.36
165,14.848,29,10,protocol,7.5,670,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,233.375
166,14.336,28,10,protocol,7.5,670,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,232.39
167,14.336,28,10,protocol,7.5,670,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,231.379
168,13.824,27,10,protocol,7.5,670,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,230.327
169,12.8,25,10,protocol,7.5,670,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,229.214
170,10.752,21,10,protocol,7.5,670,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,228.027
171,10.752,21,10,protocol,7.5,670,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,226.79
172,11.264,22,10,protocol,7.5,670,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,225.514
173,10.24,20,10,protocol,7.5,670,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,224.402
174,11.776,23,10,protocol,7.5,670,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,223.276
175,11.776,23,10,protocol,7.5,670,0,0,988,0,0,0,0,0,0,0,0,0,0,0,221.737
176,11.264,22,10,protocol,7.5,670,0,0,992,0,0,0,0,0,0,0,0,0,0,0,220.099
177,10.24,20,10,protocol,7.5,670,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,218.844
178,12.288,24,10,protocol,7.5,670,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,217.569
179,10.752,21,10,protocol,7.5,670,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,216.693
180,10.24,20,10,protocol,7.5,670,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,215.888
181,10.24,20,10,protocol,7.5,670,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,214.987
182,9.728,19,10,protocol,7.5,670,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,214.03
183,10.24,20,10,protocol,7.5,670,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,212.959
184,12.288,24,10,protocol,7.5,670,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,212.049
185,12.288,24,10,protocol,7.5,670,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,210.923
186,12.288,24,10,protocol,7.5,670,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,209.983
187,10.24,20,10,protocol,7.5,670,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,208.986
188,10.24,20,10,protocol,7.5,670,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,207.855
189,10.24,20,10,protocol,7.5,670,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,206.95
190,12.288,24,10,protocol,7.5,670,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,206.019
191,11.776,23,10,protocol,7.5,670,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,205.17
192,8.704,17,10,protocol,7.5,670,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,204.086
193,6.656,13,10,protocol,7.5,670,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,202.937
194,6.656,13,10,protocol,7.5,670,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,201.766
195,6.144,12,10,protocol,7.5,670,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,200.577
196,7.68,15,10,protocol,7.5,670,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,199.387
197,8.192,16,10,protocol,7.5,670,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,198.237
198,8.192,16,10,protocol,7.5,670,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,197.128
199,6.144,12,10,protocol,7.5,670,0,0,976,0,0,0,0,0,0,0,0,0,0,0,195.916
200,8.192,16,10,protocol,7.5,670,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,194.609
201,9.728,19,10,protocol,7.5,670,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,193.576
202,10.24,20,10,protocol,7.5,670,0,0,958,0,0,0,0,0,0,0,0,0,0,0,192.833
203,10.24,20,10,protocol,7.5,670,0,0,913,0,0,0,0,0,0,0,0,0,0,0,192.15
204,10.24,20,10,protocol,7.5,670,0,0,820,0,0,0,0,0,0,0,0,0,0,0,191.449
205,7.68,15,10,protocol,7.5,670,0,0,830,0,0,0,0,0,0,0,0,0,0,0,190.444
206,6.144,12,10,protocol,7.5,670,0,0,827,0,0,0,0,0,0,0,0,0,0,0,189.248
207,6.144,12,10,protocol,7.5,670,0,0,842,0,0,0,0,0,0,0,0,0,0,0,188.061
208,6.144,12,10,protocol,7.5,670,0,0,880,0,0,0,0,0,0,0,0,0,0,0,186.933
209,6.656,13,10,protocol,7.5,670,0,0,892,0,0,0,0,0,0,0,0,0,0,0,185.835
210,7.68,15,10,protocol,7.5,670,0,0,882,0,0,0,0,0,0,0,0,0,0,0,184.769
211,7.68,15,10,protocol,7.5,670,0,0,810,0,0,0,0,0,0,0,0,0,0,0,183.588
212,6.144,12,10,protocol,7.5,670,0,0,791,0,0,0,0,0,0,0,0,0,0,0,182.442
213,4.608,9,10,protocol,7.5,670,0,0,800,0,0,0,0,0,0,0,0,0,0,0,181.216
214,6.144,12,10,protocol,7.5,670,0,0,904,0,0,0,0,0,0,0,0,0,0,0,179.954
215,8.704,17,10,protocol,7.5,670,0,0,938,0,0,0,0,0,0,0,0,0,0,0,178.961
216,7.68,15,10,protocol,7.5,670,0,0,952,0,0,0,0,0,0,0,0,0,0,0,177.991
217,8.192,16,10,protocol,7.5,670,0,0,970,0,0,0,0,0,0,0,0,0,0,0,177.085
218,8.192,16,10,protocol,7.5,670,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,176.173
219,8.192,16,10,protocol,7.5,670,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,175.237
220,9.728,19,10,protocol,7.5,670,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,174.362
221,10.24,20,10,protocol,7.5,670,0,0,1108,0,0,0,0,0,0,0,0,0,0,0,173.478
222,10.24,20,10,protocol,7.5,670,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,172.628
223,8.704,17,10,protocol,7.5,670,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,171.747
224,9.728,19,10,protocol,7.5,670,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,170.776
225,10.752,21,10,protocol,7.5,670,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,169.837
226,12.8,25,10,protocol,7.5,670,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,169.1
227,11.264,22,10,protocol,7.5,670,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,168.608
228,10.752,21,10,protocol,7.5,670,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,167.862
229,11.776,23,10,protocol,7.5,670,0,0,1364,0,0,0,0,0,0,0,0,0,0,0,167.219
230,10.752,21,10,protocol,7.5,670,0,0,1433,0,0,0,0,0,0,0,0,0,0,0,166.621
231,12.288,24,10,protocol,7.5,670,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,166.069
232,9.728,19,10,protocol,7.5,670,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,165.511
233,9.216,18,10,protocol,7.5,670,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,164.86
234,8.704,17,10,protocol,7.5,670,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,164.187
235,8.192,16,10,protocol,7.5,670,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,163.36
236,7.68,15,10,protocol,7.5,670,0,0,1157,0,0,0,0,0,0,0,0,0,0,0,162.719
237,7.68,15,10,protocol,7.5,670,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,161.935
238,8.192,16,10,protocol,7.5,670,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,161.244
239,7.68,15,10,protocol,7.5,670,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,160.449
240,12.8,25,10,protocol,7.5,670,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,159.527
241,13.312,26,10,protocol,7.5,670,0,0,1301,0,0,0,0,0,0,0,0,0,0,0,158.844
242,12.288,24,10,protocol,7.5,670,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,158.358
243,10.752,21,10,protocol,7.5,670,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,157.808
244,8.192,16,10,protocol,7.5,670,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,157.009
245,10.752,21,10,protocol,7.5,670,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,156.218
246,11.776,23,10,protocol,7.5,670,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,155.486
247,11.776,23,10,protocol,7.5,670,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,154.846
248,9.728,19,10,protocol,7.5,670,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,154.185
249,13.824,27,10,protocol,7.5,670,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,153.194
250,12.288,24,10,protocol,7.5,670,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,152.495
251,12.288,24,10,protocol,7.5,670,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,151.795
252,12.288,24,10,protocol,7.5,670,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,151.209
253,10.24,20,10,protocol,7.5,670,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,150.728
254,10.24,20,10,protocol,7.5,670,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,150.229
255,10.24,20,10,protocol,7.5,670,0,0,987,0,0,0,0,0,0,0,0,0,0,0,149.725
256,10.24,20,10,protocol,7.5,670,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,149.281
