SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
282,16.384,32,10,protocol,7.5,670,8274,12.3493,1158,818,0.70639,0.57255,0.487858,0.455126,0.426913,0.391943,0.347414,0.347414,0.347414,0.347414,0.0780007
283,15.36,30,10,protocol,7.5,670,7860,11.7313,1160,778,0.67069,0.535929,0.464684,0.427112,0.402205,0.371098,0.329532,0.329532,0.329532,0.329532,0.0780352
284,12.288,24,10,protocol,7.5,670,8315,12.4104,1096,776,0.708029,0.554514,0.48463,0.452632,0.423509,0.39037,0.347923,0.347923,0.347923,0.347923,0.0779745
285,14.336,28,10,protocol,7.5,670,7980,11.9104,1044,729,0.698276,0.541583,0.461485,0.429362,0.404624,0.371889,0.3325,0.3325,0.3325,0.3325,0.0780171
286,17.408,34,10,protocol,7.5,670,7732,11.5403,1128,744,0.659574,0.521981,0.448752,0.422215,0.399476,0.361368,0.320577,0.320577,0.320577,0.320577,0.0780252
287,15.36,30,10,protocol,7.5,670,8337,12.4433,1168,812,0.695205,0.559527,0.481401,0.446937,0.420424,0.389015,0.346264,0.346264,0.346264,0.346264,0.0780823
288,14.336,28,10,protocol,7.5,670,7877,11.7567,1171,788,0.672929,0.54084,0.464898,0.429192,0.403551,0.369861,0.326792,0.326792,0.326792,0.326792,0.0780483
289,15.36,30,10,protocol,7.5,670,8427,12.5776,1131,801,0.708223,0.554563,0.493254,0.457884,0.430386,0.394744,0.347219,0.347219,0.347219,0.347219,0.0781026
290,12.288,24,10,protocol,7.5,670,7556,11.2776,1172,742,0.633106,0.517903,0.453194,0.414013,0.387586,0.355232,0.311177,0.311177,0.311177,0.311177,0.0780488
291,17.408,34,10,protocol,7.5,670,8013,11.9597,1172,838,0.715017,0.567982,0.486368,0.44561,0.413964,0.37854,0.330651,0.330651,0.330651,0.330651,0.0781196
292,16.384,32,10,protocol,7.5,670,7457,11.1299,1048,713,0.680344,0.505122,0.435145,0.410671,0.385149,0.349817,0.308574,0.308574,0.308574,0.308574,0.0780704
293,16.896,33,10,protocol,7.5,670,6988,10.4299,1046,707,0.675908,0.491248,0.420756,0.384569,0.361538,0.327423,0.289562,0.289562,0.289562,0.289562,0.0782502
294,18.944,37,10,protocol,7.5,670,7684,11.4687,1156,792,0.685121,0.536284,0.462891,0.419497,0.393248,0.360738,0.320127,0.320127,0.320127,0.320127,0.0783286
295,16.896,33,10,protocol,7.5,670,8243,12.303,1063,732,0.688617,0.530721,0.470735,0.444625,0.422513,0.385978,0.34442,0.34442,0.34442,0.34442,0.0784049
296,16.384,32,10,protocol,7.5,670,7448,11.1164,1006,687,0.682903,0.512044,0.442428,0.40908,0.38379,0.352201,0.31327,0.31327,0.31327,0.31327,0.0783778
297,15.872,31,10,protocol,7.5,670,8015,11.9627,1186,804,0.677909,0.534605,0.475353,0.439941,0.41073,0.377115,0.337076,0.337076,0.337076,0.337076,0.0784225
298,16.384,32,10,protocol,7.5,670,8578,12.803,1261,912,0.723236,0.577035,0.50882,0.472122,0.441782,0.40523,0.361331,0.361331,0.361331,0.361331,0.0783814
299,16.384,32,10,protocol,7.5,670,7749,11.5657,1215,766,0.630453,0.504038,0.452803,0.42461,0.393763,0.364394,0.328097,0.328097,0.328097,0.328097,0.0784849
300,16.896,33,10,protocol,7.5,670,7750,11.5672,1224,881,0.719771,0.53889,0.456699,0.4263,0.398055,0.367142,0.327059,0.327059,0.327059,0.327059,0.0785591
