SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
15,8.704,17,10,protocol,7.5,1360,18512,13.6118,3727,2313,0.620606,0.433945,0.357496,0.315415,0.287757,0.25314,0.221762,0.221762,0.221762,0.221762,0.105927
16,0,0,10,protocol,7.5,1360,4108,3.02059,3747,807,0.215372,0.128234,0.100197,0.0831664,0.0693965,0.0569538,0.0488292,0.0488292,0.0488292,0.0488292,0.105299
17,0,0,10,protocol,7.5,1360,6466,4.75441,3616,1261,0.348728,0.205227,0.150774,0.125114,0.106525,0.0886699,0.0764836,0.0764836,0.0764836,0.0764836,0.110499
18,0,0,10,protocol,7.5,1360,6731,4.94926,3551,1269,0.357364,0.20892,0.153556,0.128214,0.108983,0.0915454,0.0787777,0.0787777,0.0787777,0.0787777,0.113947
19,0,0,10,protocol,7.5,1360,8367,6.15221,3826,1475,0.38552,0.238353,0.184729,0.15649,0.133487,0.113256,0.0975391,0.0975391,0.0975391,0.0975391,0.1159
20,0.512,1,10,protocol,7.5,1360,9307,6.84338,3877,1609,0.415012,0.259732,0.196396,0.166523,0.144226,0.124862,0.107964,0.107964,0.107964,0.107964,0.115626
21,1.536,3,10,protocol,7.5,1360,11677,8.58603,3955,1786,0.45158,0.296113,0.231632,0.200474,0.175492,0.154544,0.134918,0.134918,0.134918,0.134918,0.114567
22,0.512,1,10,protocol,7.5,1360,12220,8.98529,3868,1713,0.442865,0.300319,0.241387,0.212535,0.185286,0.160979,0.140365,0.140365,0.140365,0.140365,0.112852
23,1.024,2,10,protocol,7.5,1360,13769,10.1243,3996,1950,0.487988,0.333175,0.267897,0.233147,0.205763,0.180526,0.157315,0.157315,0.157315,0.157315,0.11077
24,7.68,15,10,protocol,7.5,1360,12908,9.49118,4156,2006,0.482676,0.31884,0.255708,0.222374,0.19384,0.168848,0.146092,0.146092,0.146092,0.146092,0.109402
25,2.048,4,10,protocol,7.5,1360,13527,9.94632,4234,1976,0.466698,0.318316,0.257191,0.2245,0.19774,0.175306,0.151968,0.151968,0.151968,0.151968,0.107757
26,5.632,11,10,protocol,7.5,1360,16219,11.9257,4269,2358,0.552354,0.364579,0.297082,0.259192,0.233427,0.208475,0.181486,0.181486,0.181486,0.181486,0.106526
27,4.608,9,10,protocol,7.5,1360,15660,11.5147,4200,2097,0.499286,0.330775,0.275442,0.247472,0.222888,0.199283,0.1745,0.1745,0.1745,0.1745,0.105556
28,8.192,16,10,protocol,7.5,1360,19779,14.5434,4155,2343,0.563899,0.396758,0.342022,0.308897,0.279625,0.250221,0.219862,0.219862,0.219862,0.219862,0.103939
29,9.728,19,10,protocol,7.5,1360,18967,13.9463,4186,2320,0.554228,0.390153,0.324625,0.292448,0.264925,0.239213,0.210116,0.210116,0.210116,0.210116,0.102348
30,6.656,13,10,protocol,7.5,1360,20075,14.761,4182,2411,0.576518,0.393607,0.333377,0.301246,0.277886,0.25211,0.222305,0.222305,0.222305,0.222305,0.100565
31,0,0,10,protocol,7.5,1360,3538,2.60147,4270,708,0.165808,0.0929342,0.0729794,0.0623221,0.0531918,0.045189,0.0391324,0.0391324,0.0391324,0.0391324,0.101233
32,0,0,10,protocol,7.5,1360,5299,3.89632,4573,1374,0.300459,0.159908,0.116317,0.0947277,0.0793962,0.067589,0.0586361,0.0586361,0.0586361,0.0586361,0.105257
33,0,0,10,protocol,7.5,1360,6594,4.84853,4735,1625,0.343189,0.190781,0.137457,0.113046,0.0966956,0.0835356,0.0731196,0.0731196,0.0731196,0.0731196,0.108994
34,0,0,10,protocol,7.5,1360,11113,8.17132,4788,2016,0.421053,0.270885,0.205843,0.176845,0.156305,0.139347,0.123039,0.123039,0.123039,0.123039,0.108762
35,0,0,10,protocol,7.5,1360,11541,8.48603,4722,1882,0.39856,0.270151,0.212204,0.183304,0.162581,0.144409,0.127912,0.127912,0.127912,0.127912,0.108769
36,2.048,4,10,protocol,7.5,1360,11762,8.64853,4437,1877,0.423034,0.275952,0.216882,0.187651,0.165101,0.147135,0.130118,0.130118,0.130118,0.130118,0.108491
37,7.168,14,10,protocol,7.5,1360,16512,12.1412,4339,2222,0.5121,0.34773,0.27957,0.250036,0.227036,0.20513,0.182137,0.182137,0.182137,0.182137,0.107265
38,5.12,10,10,protocol,7.5,1360,13512,9.93529,4552,1966,0.431898,0.296539,0.237117,0.209556,0.187962,0.168277,0.148842,0.148842,0.148842,0.148842,0.10688
39,1.024,2,10,protocol,7.5,1360,11264,8.28235,4502,1808,0.401599,0.267049,0.209854,0.182357,0.1608,0.140419,0.123541,0.123541,0.123541,0.123541,0.106218
40,3.584,7,10,protocol,7.5,1360,18301,13.4566,4442,2297,0.517109,0.3722,0.306709,0.274211,0.249459,0.225204,0.199642,0.199642,0.199642,0.199642,0.104575
41,9.728,19,10,protocol,7.5,1360,19074,14.025,4319,2395,0.554527,0.390961,0.320689,0.28551,0.259093,0.233682,0.206112,0.206112,0.206112,0.206112,0.103493
42,9.216,18,10,protocol,7.5,1360,20091,14.7728,4146,2239,0.540039,0.390791,0.326049,0.295048,0.269681,0.245065,0.21689,0.21689,0.21689,0.21689,0.10229
43,8.192,16,10,protocol,7.5,1360,19708,14.4912,4250,2411,0.567294,0.399148,0.33094,0.295602,0.265471,0.239998,0.211736,0.211736,0.211736,0.211736,0.101139
44,7.68,15,10,protocol,7.5,1360,19560,14.3824,4101,2188,0.533528,0.387324,0.321562,0.288378,0.263062,0.237614,0.209554,0.209554,0.209554,0.209554,0.0999706
45,11.264,22,10,protocol,7.5,1360,18660,13.7206,4098,2269,0.553685,0.38018,0.315556,0.281421,0.253063,0.226663,0.199775,0.199775,0.199775,0.199775,0.0989611
46,0,0,10,protocol,7.5,1360,3805,2.79779,4082,688,0.168545,0.0997322,0.077688,0.0656561,0.0555758,0.0470295,0.0407732,0.0407732,0.0407732,0.0407732,0.0991659
47,0,0,10,protocol,7.5,1360,5196,3.82059,4140,1072,0.258937,0.144269,0.104562,0.0868193,0.0749096,0.0642212,0.0556311,0.0556311,0.0556311,0.0556311,0.101757
48,0.512,1,10,protocol,7.5,1360,6230,4.58088,4149,1228,0.295975,0.166516,0.12167,0.102366,0.0891498,0.0766817,0.0667302,0.0667302,0.0667302,0.0667302,0.103903
49,0.512,1,10,protocol,7.5,1360,7896,5.80588,4267,1557,0.364893,0.211964,0.157125,0.132517,0.113308,0.0974655,0.0844086,0.0844086,0.0844086,0.0844086,0.104846
50,0,0,10,protocol,7.5,1360,11001,8.08897,4485,1842,0.410702,0.26543,0.204995,0.178355,0.155305,0.135506,0.117779,0.117779,0.117779,0.117779,0.104853
51,4.608,9,10,protocol,7.5,1360,11517,8.46838,4424,1775,0.401221,0.267507,0.204966,0.179501,0.161685,0.141786,0.123788,0.123788,0.123788,0.123788,0.104852
52,1.536,3,10,protocol,7.5,1360,11255,8.27574,4395,1810,0.411832,0.26508,0.205207,0.179569,0.158254,0.139097,0.121284,0.121284,0.121284,0.121284,0.104856
53,8.704,17,10,protocol,7.5,1360,16358,12.0279,4407,2210,0.501475,0.348304,0.278776,0.245267,0.223158,0.200753,0.177273,0.177273,0.177273,0.177273,0.104351
54,7.168,14,10,protocol,7.5,1360,15853,11.6566,4517,2253,0.498782,0.34823,0.277095,0.244404,0.219053,0.194898,0.17208,0.17208,0.17208,0.17208,0.10374
55,3.072,6,10,protocol,7.5,1360,14048,10.3294,4509,2062,0.457308,0.306004,0.249281,0.217507,0.196142,0.173248,0.152285,0.152285,0.152285,0.152285,0.103331
56,4.608,9,10,protocol,7.5,1360,15016,11.0412,4503,2103,0.467022,0.323569,0.259384,0.229551,0.206782,0.185634,0.162706,0.162706,0.162706,0.162706,0.102915
57,8.704,17,10,protocol,7.5,1360,20366,14.975,4454,2582,0.579704,0.41549,0.336451,0.303249,0.276275,0.250615,0.221293,0.221293,0.221293,0.221293,0.102087
58,8.192,16,10,protocol,7.5,1360,19654,14.4515,4395,2490,0.566553,0.399818,0.326276,0.292843,0.267194,0.242724,0.213747,0.213747,0.213747,0.213747,0.101245
59,8.192,16,10,protocol,7.5,1360,18927,13.9169,4233,2428,0.573588,0.399393,0.324565,0.289368,0.259976,0.234588,0.206248,0.206248,0.206248,0.206248,0.100441
60,9.216,18,10,protocol,7.5,1360,20098,14.7779,4098,2308,0.563202,0.404562,0.340072,0.307457,0.277571,0.249914,0.219912,0.219912,0.219912,0.219912,0.0996761
61,1.024,2,10,protocol,7.5,1360,4091,3.00809,4219,738,0.174923,0.10735,0.0830056,0.0718191,0.0604769,0.0519484,0.044959,0.044959,0.044959,0.044959,0.0995021
62,1.024,2,10,protocol,7.5,1360,4925,3.62132,4261,1103,0.258859,0.141667,0.105385,0.0884221,0.0743913,0.0627932,0.0542634,0.0542634,0.0542634,0.0542634,0.101637
63,2.56,5,10,protocol,7.5,1360,7748,5.69706,4267,1546,0.362315,0.203609,0.156562,0.131776,0.11406,0.0985549,0.0855925,0.0855925,0.0855925,0.0855925,0.103474
64,2.56,5,10,protocol,7.5,1360,11256,8.27647,4347,1922,0.442144,0.267899,0.216825,0.189169,0.166528,0.143727,0.124366,0.124366,0.124366,0.124366,0.10344
65,2.048,4,10,protocol,7.5,1360,11235,8.26103,4503,1929,0.428381,0.268608,0.214539,0.185442,0.163889,0.142809,0.123823,0.123823,0.123823,0.123823,0.103304
66,1.536,3,10,protocol,7.5,1360,10484,7.70882,4309,1698,0.394059,0.248665,0.199572,0.17453,0.153751,0.133722,0.11552,0.11552,0.11552,0.11552,0.103265
67,2.56,5,10,protocol,7.5,1360,12229,8.99191,4536,1950,0.429894,0.28024,0.229783,0.20111,0.17767,0.155448,0.134918,0.134918,0.134918,0.134918,0.102893
68,6.656,13,10,protocol,7.5,1360,16331,12.0081,4600,2288,0.497391,0.349515,0.291641,0.258829,0.232618,0.206462,0.179978,0.179978,0.179978,0.179978,0.10234
69,6.656,13,10,protocol,7.5,1360,17589,12.9331,4794,2326,0.48519,0.353861,0.29509,0.268638,0.245363,0.220948,0.193662,0.193662,0.193662,0.193662,0.101755
70,9.728,19,10,protocol,7.5,1360,19404,14.2676,4633,2528,0.545651,0.385979,0.3265,0.294399,0.268264,0.243303,0.213496,0.213496,0.213496,0.213496,0.101164
71,6.144,12,10,protocol,7.5,1360,19754,14.525,4452,2492,0.559748,0.396747,0.334185,0.302133,0.274007,0.247464,0.217051,0.217051,0.217051,0.217051,0.100467
72,9.728,19,10,protocol,7.5,1360,19865,14.6066,4515,2600,0.575858,0.401324,0.338133,0.301707,0.27619,0.249125,0.218024,0.218024,0.218024,0.218024,0.0998607
73,8.192,16,10,protocol,7.5,1360,19752,14.5235,4477,2383,0.532276,0.391563,0.335279,0.301235,0.274974,0.247324,0.216648,0.216648,0.216648,0.216648,0.0992135
74,7.168,14,10,protocol,7.5,1360,19503,14.3404,4257,2379,0.558844,0.394949,0.331345,0.295753,0.270335,0.24362,0.214081,0.214081,0.214081,0.214081,0.0986199
75,9.216,18,10,protocol,7.5,1360,18536,13.6294,4159,2372,0.570329,0.390477,0.321526,0.284574,0.257465,0.23145,0.203665,0.203665,0.203665,0.203665,0.0980448
76,0.512,1,10,protocol,7.5,1360,3823,2.81103,4148,743,0.179122,0.10463,0.0816391,0.0692442,0.0581096,0.048715,0.0421332,0.0421332,0.0421332,0.0421332,0.0978909
77,0.512,1,10,protocol,7.5,1360,5055,3.71691,4165,1094,0.262665,0.140534,0.106419,0.0898701,0.0762797,0.0643517,0.0557867,0.0557867,0.0557867,0.0557867,0.09941
78,0,0,10,protocol,7.5,1360,7654,5.62794,4102,1499,0.365431,0.20427,0.154987,0.130208,0.112293,0.0966669,0.0843528,0.0843528,0.0843528,0.0843528,0.101092
79,1.536,3,10,protocol,7.5,1360,6947,5.10809,4135,1401,0.338815,0.1863,0.139948,0.116753,0.101238,0.0871758,0.0765923,0.0765923,0.0765923,0.0765923,0.101881
80,2.048,4,10,protocol,7.5,1360,11070,8.13971,4052,1686,0.416091,0.255498,0.204342,0.179821,0.158502,0.13958,0.122068,0.122068,0.122068,0.122068,0.101842
81,1.024,2,10,protocol,7.5,1360,9877,7.2625,4071,1635,0.401621,0.251179,0.195023,0.164889,0.142259,0.12448,0.108948,0.108948,0.108948,0.108948,0.101788
82,0.512,1,10,protocol,7.5,1360,11068,8.13824,4060,1654,0.407389,0.265028,0.209182,0.179745,0.157431,0.139562,0.122041,0.122041,0.122041,0.122041,0.101719
83,6.656,13,10,protocol,7.5,1360,13167,9.68162,4144,1909,0.460666,0.306773,0.245554,0.213553,0.187754,0.165852,0.145283,0.145283,0.145283,0.145283,0.101536
84,4.096,8,10,protocol,7.5,1360,15056,11.0706,4167,2063,0.49508,0.335172,0.270014,0.239589,0.21262,0.190032,0.16619,0.16619,0.16619,0.16619,0.10115
85,9.728,19,10,protocol,7.5,1360,18694,13.7456,4090,2223,0.543521,0.372005,0.318049,0.286848,0.259953,0.235381,0.206797,0.206797,0.206797,0.206797,0.100557
86,13.312,26,10,protocol,7.5,1360,19554,14.3779,4140,2283,0.551449,0.397303,0.335806,0.303141,0.27578,0.247581,0.217397,0.217397,0.217397,0.217397,0.100049
87,14.336,28,10,protocol,7.5,1360,18088,13.3,4086,2249,0.550416,0.37693,0.313955,0.280731,0.256467,0.229707,0.201645,0.201645,0.201645,0.201645,0.0995398
88,9.728,19,10,protocol,7.5,1360,19322,14.2074,4020,2241,0.557463,0.392924,0.327031,0.294849,0.270118,0.245278,0.216299,0.216299,0.216299,0.216299,0.098976
89,12.288,24,10,protocol,7.5,1360,19182,14.1044,4236,2515,0.59372,0.40923,0.337316,0.299014,0.271157,0.244042,0.215153,0.215153,0.215153,0.215153,0.0984143
90,8.192,16,10,protocol,7.5,1360,19371,14.2434,4284,2416,0.563959,0.406235,0.341972,0.30438,0.275076,0.247564,0.217781,0.217781,0.217781,0.217781,0.0977941
91,0.512,1,10,protocol,7.5,1360,4857,3.57132,4158,889,0.213805,0.130677,0.098562,0.086496,0.0746219,0.0636054,0.0545884,0.0545884,0.0545884,0.0545884,0.0978354
92,0,0,10,protocol,7.5,1360,4469,3.28603,4080,998,0.244608,0.138704,0.0974426,0.0816762,0.0682577,0.0583999,0.0501797,0.0501797,0.0501797,0.0501797,0.09836
93,0.512,1,10,protocol,7.5,1360,7115,5.23162,4006,1412,0.352471,0.207134,0.151779,0.127948,0.108311,0.0931179,0.0799384,0.0799384,0.0799384,0.0799384,0.0998383
94,0,0,10,protocol,7.5,1360,7344,5.4,4060,1320,0.325123,0.200292,0.150292,0.129198,0.111708,0.0958195,0.0827129,0.0827129,0.0827129,0.0827129,0.100063
95,1.536,3,10,protocol,7.5,1360,10028,7.37353,3907,1566,0.400819,0.250897,0.191737,0.167911,0.14901,0.130249,0.112964,0.112964,0.112964,0.112964,0.10005
96,0,0,10,protocol,7.5,1360,13275,9.76103,3876,1870,0.482456,0.32016,0.253034,0.219875,0.196417,0.172606,0.149736,0.149736,0.149736,0.149736,0.0997876
97,3.072,6,10,protocol,7.5,1360,13963,10.2669,3845,1823,0.474122,0.331301,0.263338,0.229809,0.20522,0.180866,0.157424,0.157424,0.157424,0.157424,0.0995691
98,3.584,7,10,protocol,7.5,1360,16156,11.8794,3834,1902,0.496088,0.351488,0.289531,0.26041,0.23551,0.209345,0.182622,0.182622,0.182622,0.182622,0.0991674
99,5.632,11,10,protocol,7.5,1360,16947,12.461,3867,1996,0.516162,0.377658,0.311911,0.275379,0.248092,0.220665,0.192409,0.192409,0.192409,0.192409,0.0989076
100,3.584,7,10,protocol,7.5,1360,15195,11.1728,3964,1919,0.484107,0.339262,0.275343,0.241723,0.219315,0.198194,0.173281,0.173281,0.173281,0.173281,0.0986163
101,1.536,3,10,protocol,7.5,1360,13613,10.0096,3924,1899,0.483945,0.331616,0.265345,0.229235,0.203083,0.179351,0.156103,0.156103,0.156103,0.156103,0.0983254
102,8.192,16,10,protocol,7.5,1360,19610,14.4191,4030,2343,0.58139,0.421098,0.346685,0.310739,0.284076,0.257173,0.22502,0.22502,0.22502,0.22502,0.0978977
103,4.096,8,10,protocol,7.5,1360,18416,13.5412,4167,2502,0.600432,0.422994,0.338975,0.298696,0.269934,0.242777,0.211919,0.211919,0.211919,0.211919,0.0974329
104,4.096,8,10,protocol,7.5,1360,19586,14.4015,4183,2503,0.598374,0.439615,0.361774,0.319224,0.289415,0.259067,0.226724,0.226724,0.226724,0.226724,0.0969131
105,3.584,7,10,protocol,7.5,1360,19402,14.2662,4057,2385,0.587873,0.428438,0.355844,0.316811,0.287126,0.256309,0.225303,0.225303,0.225303,0.225303,0.0964287
106,0,0,10,protocol,7.5,1360,4968,3.65294,3964,884,0.223007,0.141361,0.111442,0.093177,0.078815,0.0670514,0.0577903,0.0577903,0.0577903,0.0577903,0.0964167
107,0,0,10,protocol,7.5,1360,4731,3.47868,3819,1000,0.261849,0.150029,0.11122,0.0887677,0.0755267,0.0640083,0.0548986,0.0548986,0.0548986,0.0548986,0.0967898
108,0,0,10,protocol,7.5,1360,6725,4.94485,3751,1414,0.376966,0.210689,0.155858,0.126528,0.106511,0.0906244,0.0778185,0.0778185,0.0778185,0.0778185,0.0980884
109,0,0,10,protocol,7.5,1360,8918,6.55735,3707,1533,0.413542,0.254391,0.193208,0.161328,0.138257,0.119507,0.103374,0.103374,0.103374,0.103374,0.0981357
110,0,0,10,protocol,7.5,1360,9341,6.86838,3686,1538,0.417254,0.247244,0.195524,0.1666,0.143704,0.124594,0.108077,0.108077,0.108077,0.108077,0.0982878
111,1.024,2,10,protocol,7.5,1360,11146,8.19559,3719,1638,0.440441,0.282563,0.222828,0.191745,0.167736,0.148213,0.128713,0.128713,0.128713,0.128713,0.098142
112,0.512,1,10,protocol,7.5,1360,11771,8.65515,3778,1717,0.454473,0.288804,0.228139,0.19816,0.17485,0.155335,0.135919,0.135919,0.135919,0.135919,0.0979605
113,4.608,9,10,protocol,7.5,1360,12225,8.98897,3601,1687,0.468481,0.301851,0.240129,0.208367,0.183124,0.161631,0.140658,0.140658,0.140658,0.140658,0.0979245
114,0.512,1,10,protocol,7.5,1360,13555,9.96691,3625,1791,0.494069,0.333403,0.264697,0.228998,0.202342,0.179377,0.155438,0.155438,0.155438,0.155438,0.0976529
115,3.072,6,10,protocol,7.5,1360,14598,10.7338,3670,1864,0.507902,0.341034,0.277784,0.244394,0.216277,0.192168,0.166972,0.166972,0.166972,0.166972,0.0974693
116,0,0,10,protocol,7.5,1360,15331,11.2728,3772,1964,0.520679,0.3523,0.285832,0.250967,0.225823,0.201225,0.175095,0.175095,0.175095,0.175095,0.0971663
117,2.048,4,10,protocol,7.5,1360,14522,10.6779,3716,1966,0.529064,0.338199,0.274072,0.241086,0.214233,0.190254,0.165903,0.165903,0.165903,0.165903,0.0968417
118,8.704,17,10,protocol,7.5,1360,19817,14.5713,3889,2288,0.588326,0.41796,0.349137,0.315499,0.288737,0.258524,0.226791,0.226791,0.226791,0.226791,0.0965079
119,10.752,21,10,protocol,7.5,1360,18888,13.8882,3913,2228,0.569384,0.406308,0.336023,0.303111,0.274079,0.245523,0.216735,0.216735,0.216735,0.216735,0.0961846
120,11.264,22,10,protocol,7.5,1360,19216,14.1294,3914,2289,0.584824,0.417089,0.346497,0.307723,0.279537,0.249756,0.220688,0.220688,0.220688,0.220688,0.0958554
121,0.512,1,10,protocol,7.5,1360,4643,3.41397,3892,875,0.22482,0.132469,0.101917,0.0874508,0.0740802,0.0616504,0.0531893,0.0531893,0.0531893,0.0531893,0.0958997
122,0,0,10,protocol,7.5,1360,5632,4.14118,3944,1152,0.292089,0.164498,0.125345,0.106744,0.0898186,0.0753204,0.0642504,0.0642504,0.0642504,0.0642504,0.0965781
123,0,0,10,protocol,7.5,1360,8030,5.90441,4024,1458,0.362326,0.219055,0.170091,0.147432,0.127945,0.107257,0.0915705,0.0915705,0.0915705,0.0915705,0.0973849
124,0,0,10,protocol,7.5,1360,8512,6.25882,4076,1441,0.353533,0.222846,0.176177,0.149649,0.129262,0.112547,0.0973891,0.0973891,0.0973891,0.0973891,0.0976403
125,0.512,1,10,protocol,7.5,1360,7899,5.80809,4105,1439,0.350548,0.21672,0.169271,0.143928,0.123847,0.105062,0.0905039,0.0905039,0.0905039,0.0905039,0.0979856
126,0.512,1,10,protocol,7.5,1360,12589,9.25662,4304,1927,0.447723,0.3027,0.243822,0.215361,0.190162,0.166154,0.144379,0.144379,0.144379,0.144379,0.0979063
127,4.096,8,10,protocol,7.5,1360,15021,11.0449,4456,2115,0.474641,0.340734,0.28449,0.252575,0.22595,0.198156,0.172471,0.172471,0.172471,0.172471,0.0978008
128,2.56,5,10,protocol,7.5,1360,11480,8.44118,4551,1878,0.412657,0.27957,0.227627,0.200341,0.176536,0.152119,0.13191,0.13191,0.13191,0.13191,0.0978438
129,4.096,8,10,protocol,7.5,1360,17086,12.5632,4370,2318,0.530435,0.38166,0.319551,0.28325,0.25431,0.224883,0.196542,0.196542,0.196542,0.196542,0.0975634
130,4.096,8,10,protocol,7.5,1360,14414,10.5985,4293,2198,0.511996,0.350971,0.28425,0.246977,0.218767,0.190977,0.166367,0.166367,0.166367,0.166367,0.0973434
131,7.68,15,10,protocol,7.5,1360,18826,13.8426,4243,2489,0.586613,0.416235,0.344906,0.30832,0.281456,0.249129,0.218017,0.218017,0.218017,0.218017,0.0969415
132,11.776,23,10,protocol,7.5,1360,19420,14.2794,4260,2405,0.564554,0.416276,0.352967,0.31699,0.287486,0.258628,0.225141,0.225141,0.225141,0.225141,0.0966314
133,10.24,20,10,protocol,7.5,1360,19738,14.5132,4330,2527,0.583603,0.417889,0.351998,0.318257,0.292498,0.263316,0.229189,0.229189,0.229189,0.229189,0.0963251
134,10.752,21,10,protocol,7.5,1360,18867,13.8728,4570,2622,0.573742,0.405155,0.340209,0.307741,0.280305,0.251745,0.219284,0.219284,0.219284,0.219284,0.0960238
135,10.24,20,10,protocol,7.5,1360,18898,13.8956,4413,2626,0.59506,0.422618,0.352351,0.313349,0.283766,0.252881,0.219744,0.219744,0.219744,0.219744,0.0957176
136,0,0,10,protocol,7.5,1360,4377,3.21838,4302,1044,0.242678,0.131431,0.098657,0.0809895,0.0697245,0.0590917,0.0509599,0.0509599,0.0509599,0.0509599,0.0959251
137,0,0,10,protocol,7.5,1360,5556,4.08529,4431,1278,0.288422,0.165427,0.127799,0.106726,0.0911372,0.0758589,0.0647326,0.0647326,0.0647326,0.0647326,0.0963811
138,0,0,10,protocol,7.5,1360,7850,5.77206,4513,1627,0.360514,0.217348,0.166973,0.143992,0.126454,0.106875,0.0916157,0.0916157,0.0916157,0.0916157,0.0974814
139,0,0,10,protocol,7.5,1360,8114,5.96618,4476,1650,0.368633,0.213589,0.168216,0.143486,0.126024,0.109003,0.0948451,0.0948451,0.0948451,0.0948451,0.0977689
140,0.512,1,10,protocol,7.5,1360,9151,6.72868,4529,1840,0.406271,0.252916,0.191926,0.163083,0.143458,0.12359,0.107082,0.107082,0.107082,0.107082,0.0979121
141,0,0,10,protocol,7.5,1360,9468,6.96176,4579,1913,0.417777,0.25426,0.193066,0.165723,0.145432,0.127525,0.110969,0.110969,0.110969,0.110969,0.0980788
142,0.512,1,10,protocol,7.5,1360,13338,9.80735,4688,2236,0.476962,0.331542,0.265339,0.228955,0.203517,0.179083,0.156194,0.156194,0.156194,0.156194,0.0978792
143,0,0,10,protocol,7.5,1360,12709,9.34485,4644,2159,0.464901,0.307816,0.244102,0.215328,0.192578,0.170604,0.148367,0.148367,0.148367,0.148367,0.0977816
144,4.096,8,10,protocol,7.5,1360,14848,10.9176,4354,2258,0.518604,0.351802,0.285918,0.254016,0.227301,0.19992,0.173513,0.173513,0.173513,0.173513,0.0975868
145,5.632,11,10,protocol,7.5,1360,15787,11.6081,4130,2310,0.559322,0.371636,0.298504,0.265541,0.238669,0.212472,0.184788,0.184788,0.184788,0.184788,0.0973162
146,12.8,25,10,protocol,7.5,1360,19179,14.1022,4183,2451,0.585943,0.414182,0.346475,0.315847,0.286949,0.257245,0.224397,0.224397,0.224397,0.224397,0.0969969
147,10.24,20,10,protocol,7.5,1360,18860,13.8676,4229,2336,0.552376,0.398854,0.340145,0.309556,0.282247,0.253062,0.221011,0.221011,0.221011,0.221011,0.0967086
148,10.24,20,10,protocol,7.5,1360,18075,13.2904,4292,2357,0.549161,0.385262,0.322692,0.294954,0.269316,0.242313,0.212195,0.212195,0.212195,0.212195,0.096416
