SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
14,10.24,20,10,protocol,7.5,1360,17248,12.6824,3760,3022,0.803723,0.681335,0.556498,0.399318,0.301238,0.243681,0.207712,0.207712,0.207712,0.207712,0.0660276
15,7.68,15,10,protocol,7.5,1360,17583,12.9287,3727,3032,0.813523,0.68973,0.567307,0.405168,0.304779,0.245923,0.210633,0.210633,0.210633,0.210633,0.067078
16,8.192,16,10,protocol,7.5,1360,16701,12.2801,3747,2942,0.785161,0.655474,0.532534,0.383307,0.287092,0.231714,0.198514,0.198514,0.198514,0.198514,0.0682465
17,4.608,9,10,protocol,7.5,1360,17335,12.7463,3616,2885,0.797843,0.677723,0.54869,0.395608,0.296786,0.238939,0.205048,0.205048,0.205048,0.205048,0.0695234
18,9.728,19,10,protocol,7.5,1360,17475,12.8493,3551,2847,0.801746,0.670347,0.544995,0.39662,0.295956,0.239377,0.204522,0.204522,0.204522,0.204522,0.0687853
19,9.216,18,10,protocol,7.5,1360,17449,12.8301,3826,3048,0.796654,0.676151,0.548756,0.397202,0.294205,0.23873,0.203413,0.203413,0.203413,0.203413,0.0700072
20,10.752,21,10,protocol,7.5,1360,17585,12.9301,3877,3014,0.777405,0.662271,0.54282,0.398256,0.294157,0.239548,0.20399,0.20399,0.20399,0.20399,0.0698005
21,7.68,15,10,protocol,7.5,1360,17405,12.7978,3955,3107,0.785588,0.660908,0.541629,0.392027,0.290568,0.235661,0.2011,0.2011,0.2011,0.2011,0.0720649
22,8.704,17,10,protocol,7.5,1360,17781,13.0743,3868,3026,0.782316,0.656197,0.545423,0.396658,0.29569,0.239169,0.204241,0.204241,0.204241,0.204241,0.071984
23,6.144,12,10,protocol,7.5,1360,17936,13.1882,3996,3182,0.796296,0.667438,0.547868,0.39748,0.297003,0.239828,0.204924,0.204924,0.204924,0.204924,0.0727474
24,8.704,17,10,protocol,7.5,1360,18134,13.3338,4156,3268,0.786333,0.663511,0.543511,0.397681,0.297386,0.24241,0.20524,0.20524,0.20524,0.20524,0.0722542
25,7.68,15,10,protocol,7.5,1360,17804,13.0912,4234,3243,0.765942,0.649589,0.529333,0.385763,0.289449,0.237368,0.200018,0.200018,0.200018,0.200018,0.072881
26,10.752,21,10,protocol,7.5,1360,17320,12.7353,4269,3253,0.762005,0.637031,0.517271,0.371435,0.280313,0.228995,0.193805,0.193805,0.193805,0.193805,0.0737165
27,6.144,12,10,protocol,7.5,1360,18181,13.3684,4200,3218,0.76619,0.641545,0.531206,0.386877,0.292102,0.237974,0.202592,0.202592,0.202592,0.202592,0.0744409
28,12.288,24,10,protocol,7.5,1360,19079,14.0287,4155,3245,0.780987,0.657283,0.545508,0.399819,0.303467,0.248554,0.212081,0.212081,0.212081,0.212081,0.0739901
29,7.168,14,10,protocol,7.5,1360,17916,13.1735,4186,3262,0.779264,0.622172,0.511954,0.373654,0.282137,0.232,0.198473,0.198473,0.198473,0.198473,0.0745603
30,11.264,22,10,protocol,7.5,1360,18258,13.425,4182,3227,0.77164,0.623227,0.517497,0.380142,0.286032,0.235605,0.202184,0.202184,0.202184,0.202184,0.0742204
31,5.632,11,10,protocol,7.5,1360,17026,12.5191,4270,3198,0.748946,0.611157,0.491651,0.352889,0.26419,0.218638,0.188318,0.188318,0.188318,0.188318,0.0755276
32,8.192,16,10,protocol,7.5,1360,17864,13.1353,4573,3411,0.7459,0.618366,0.506882,0.368482,0.275726,0.22885,0.197674,0.197674,0.197674,0.197674,0.075493
33,7.68,15,10,protocol,7.5,1360,17551,12.9051,4735,3542,0.748046,0.615019,0.498494,0.361817,0.270627,0.224179,0.19462,0.19462,0.19462,0.19462,0.0758126
34,6.656,13,10,protocol,7.5,1360,18187,13.3728,4788,3576,0.746867,0.61127,0.502071,0.373918,0.279878,0.231761,0.20136,0.20136,0.20136,0.20136,0.0753692
35,10.24,20,10,protocol,7.5,1360,17486,12.8574,4722,3459,0.732529,0.599329,0.485933,0.357923,0.267919,0.222754,0.193802,0.193802,0.193802,0.193802,0.0757805
36,8.192,16,10,protocol,7.5,1360,16692,12.2735,4437,3160,0.712193,0.576244,0.46212,0.340292,0.25496,0.212529,0.184656,0.184656,0.184656,0.184656,0.076196
37,8.192,16,10,protocol,7.5,1360,18101,13.3096,4339,3131,0.721595,0.605385,0.49811,0.366963,0.27674,0.230096,0.199665,0.199665,0.199665,0.199665,0.0767704
38,8.192,16,10,protocol,7.5,1360,17907,13.1669,4552,3361,0.738357,0.596293,0.487492,0.360168,0.27474,0.227422,0.197255,0.197255,0.197255,0.197255,0.0762701
39,8.704,17,10,protocol,7.5,1360,17763,13.061,4502,3289,0.730564,0.606749,0.486527,0.358204,0.273042,0.224768,0.194821,0.194821,0.194821,0.194821,0.076481
40,10.752,21,10,protocol,7.5,1360,18965,13.9449,4442,3387,0.762494,0.638743,0.518211,0.382211,0.290834,0.239016,0.206886,0.206886,0.206886,0.206886,0.0759901
41,6.144,12,10,protocol,7.5,1360,18126,13.3279,4319,3322,0.76916,0.628992,0.502243,0.364638,0.277249,0.227396,0.195868,0.195868,0.195868,0.195868,0.0769751
42,13.824,27,10,protocol,7.5,1360,18732,13.7735,4146,3178,0.766522,0.638742,0.513999,0.377461,0.284633,0.234908,0.20222,0.20222,0.20222,0.20222,0.0768217
43,10.24,20,10,protocol,7.5,1360,18221,13.3978,4250,3269,0.769176,0.624897,0.499083,0.367161,0.277248,0.227535,0.195761,0.195761,0.195761,0.195761,0.0770766
44,8.192,16,10,protocol,7.5,1360,18724,13.7676,4101,3241,0.790295,0.635579,0.511034,0.376219,0.284386,0.233437,0.200598,0.200598,0.200598,0.200598,0.0766524
45,9.216,18,10,protocol,7.5,1360,18317,13.4684,4098,3225,0.786969,0.628881,0.500078,0.370954,0.278048,0.22832,0.196103,0.196103,0.196103,0.196103,0.0768317
46,12.288,24,10,protocol,7.5,1360,17979,13.2199,4082,3206,0.785399,0.625239,0.495929,0.363072,0.272483,0.223926,0.192658,0.192658,0.192658,0.192658,0.0771932
47,13.824,27,10,protocol,7.5,1360,17860,13.1324,4140,3137,0.757729,0.62151,0.492282,0.360648,0.271486,0.222457,0.191219,0.191219,0.191219,0.191219,0.0776008
48,13.824,27,10,protocol,7.5,1360,18760,13.7941,4149,3182,0.766932,0.631884,0.506046,0.378382,0.286085,0.233569,0.20094,0.20094,0.20094,0.20094,0.0771743
49,11.264,22,10,protocol,7.5,1360,18248,13.4176,4267,3298,0.772908,0.629159,0.497088,0.367826,0.279034,0.227494,0.195072,0.195072,0.195072,0.195072,0.0773449
50,14.336,28,10,protocol,7.5,1360,19115,14.0551,4485,3461,0.771683,0.645508,0.516707,0.384816,0.292968,0.239102,0.204649,0.204649,0.204649,0.204649,0.0769377
51,12.288,24,10,protocol,7.5,1360,17181,12.6331,4424,3257,0.736212,0.599527,0.471601,0.347342,0.264035,0.215444,0.184666,0.184666,0.184666,0.184666,0.0776381
52,10.24,20,10,protocol,7.5,1360,18231,13.4051,4395,3398,0.773151,0.631538,0.503598,0.369843,0.280464,0.228952,0.196457,0.196457,0.196457,0.196457,0.0774177
53,14.336,28,10,protocol,7.5,1360,17893,13.1566,4407,3362,0.762877,0.627686,0.502368,0.362813,0.275625,0.224589,0.193907,0.193907,0.193907,0.193907,0.0776683
54,13.312,26,10,protocol,7.5,1360,18844,13.8559,4517,3535,0.782599,0.662282,0.534549,0.385129,0.291041,0.236808,0.204546,0.204546,0.204546,0.204546,0.0773721
55,13.312,26,10,protocol,7.5,1360,17943,13.1934,4509,3371,0.747616,0.62496,0.507701,0.366403,0.27668,0.225587,0.194508,0.194508,0.194508,0.194508,0.0775531
56,12.288,24,10,protocol,7.5,1360,18120,13.3235,4503,3490,0.775039,0.637481,0.509874,0.372953,0.279535,0.228791,0.19634,0.19634,0.19634,0.19634,0.0777017
57,11.264,22,10,protocol,7.5,1360,17742,13.0456,4454,3319,0.745173,0.625098,0.50248,0.36715,0.273135,0.223888,0.192781,0.192781,0.192781,0.192781,0.0779399
58,12.288,24,10,protocol,7.5,1360,18486,13.5926,4395,3431,0.78066,0.650274,0.521392,0.38232,0.285001,0.233917,0.201044,0.201044,0.201044,0.201044,0.0776739
59,14.336,28,10,protocol,7.5,1360,18159,13.3522,4233,3290,0.777227,0.631486,0.510777,0.375373,0.280322,0.231013,0.197879,0.197879,0.197879,0.197879,0.0778309
60,14.848,29,10,protocol,7.5,1360,18627,13.6963,4098,3220,0.785749,0.642897,0.524547,0.386125,0.289087,0.237338,0.203817,0.203817,0.203817,0.203817,0.0775316
61,10.24,20,10,protocol,7.5,1360,17993,13.2301,4219,3238,0.76748,0.625967,0.508228,0.371873,0.280961,0.230337,0.197738,0.197738,0.197738,0.197738,0.0781023
62,8.704,17,10,protocol,7.5,1360,19044,14.0029,4261,3334,0.782445,0.645346,0.534338,0.393564,0.298758,0.244098,0.209826,0.209826,0.209826,0.209826,0.0779658
63,13.312,26,10,protocol,7.5,1360,18144,13.3412,4267,3272,0.766815,0.617684,0.506705,0.372846,0.285409,0.233474,0.200437,0.200437,0.200437,0.200437,0.0781418
64,12.288,24,10,protocol,7.5,1360,18306,13.4603,4347,3294,0.757764,0.620309,0.510735,0.374222,0.288107,0.236671,0.202261,0.202261,0.202261,0.202261,0.0778762
65,13.824,27,10,protocol,7.5,1360,19137,14.0713,4503,3515,0.780591,0.648069,0.533644,0.390307,0.302356,0.247571,0.210913,0.210913,0.210913,0.210913,0.0781393
66,8.704,17,10,protocol,7.5,1360,18690,13.7426,4309,3391,0.786958,0.633341,0.515492,0.380851,0.294851,0.241638,0.205939,0.205939,0.205939,0.205939,0.0783946
67,6.144,12,10,protocol,7.5,1360,18342,13.4868,4536,3428,0.755732,0.620841,0.506641,0.373317,0.28921,0.237029,0.202361,0.202361,0.202361,0.202361,0.0785948
68,11.776,23,10,protocol,7.5,1360,19841,14.589,4600,3642,0.791739,0.659095,0.543527,0.403934,0.311261,0.25633,0.21866,0.21866,0.21866,0.21866,0.0783664
69,6.656,13,10,protocol,7.5,1360,19623,14.4287,4794,3721,0.776179,0.668622,0.545438,0.400278,0.305331,0.252779,0.216058,0.216058,0.216058,0.216058,0.0784467
70,10.24,20,10,protocol,7.5,1360,18551,13.6404,4633,3566,0.769696,0.634148,0.515515,0.379063,0.287247,0.238344,0.204111,0.204111,0.204111,0.204111,0.0781217
71,7.68,15,10,protocol,7.5,1360,17951,13.1993,4452,3360,0.754717,0.627965,0.502196,0.36507,0.277047,0.230168,0.19724,0.19724,0.19724,0.19724,0.0786397
72,8.704,17,10,protocol,7.5,1360,18651,13.714,4515,3490,0.772979,0.640507,0.524013,0.378847,0.289459,0.239112,0.2047,0.2047,0.2047,0.2047,0.0784994
73,10.24,20,10,protocol,7.5,1360,18005,13.239,4477,3294,0.735761,0.620075,0.509444,0.366575,0.280552,0.231605,0.197486,0.197486,0.197486,0.197486,0.0786295
74,12.8,25,10,protocol,7.5,1360,18586,13.6662,4257,3233,0.759455,0.629424,0.51889,0.379185,0.28911,0.238349,0.204015,0.204015,0.204015,0.204015,0.0784105
75,6.656,13,10,protocol,7.5,1360,18927,13.9169,4159,3268,0.785766,0.651069,0.527334,0.387496,0.293274,0.242173,0.207962,0.207962,0.207962,0.207962,0.0785563
76,8.704,17,10,protocol,7.5,1360,17447,12.8287,4148,3064,0.738669,0.608979,0.488794,0.357481,0.27079,0.222962,0.192283,0.192283,0.192283,0.192283,0.0787722
77,8.704,17,10,protocol,7.5,1360,18386,13.5191,4165,3311,0.794958,0.649042,0.521319,0.376818,0.285812,0.234896,0.202907,0.202907,0.202907,0.202907,0.0790082
78,8.192,16,10,protocol,7.5,1360,18760,13.7941,4102,3245,0.791078,0.652034,0.535071,0.387725,0.29218,0.239941,0.206749,0.206749,0.206749,0.206749,0.0787922
79,9.728,19,10,protocol,7.5,1360,18495,13.5993,4135,3219,0.778476,0.640976,0.528751,0.38386,0.289084,0.236168,0.203912,0.203912,0.203912,0.203912,0.0789117
80,10.24,20,10,protocol,7.5,1360,18597,13.6743,4052,3166,0.781343,0.640895,0.525382,0.388036,0.291357,0.238451,0.205068,0.205068,0.205068,0.205068,0.0786523
81,9.728,19,10,protocol,7.5,1360,17988,13.2265,4071,3150,0.773766,0.63136,0.512281,0.376564,0.281855,0.230746,0.198416,0.198416,0.198416,0.198416,0.0790422
82,15.36,30,10,protocol,7.5,1360,18204,13.3853,4060,3111,0.766256,0.634203,0.521341,0.382126,0.286186,0.234286,0.200726,0.200726,0.200726,0.200726,0.0788594
83,13.312,26,10,protocol,7.5,1360,18265,13.4301,4144,3268,0.78861,0.65132,0.527474,0.38517,0.288761,0.235468,0.201534,0.201534,0.201534,0.201534,0.0789806
84,11.776,23,10,protocol,7.5,1360,18532,13.6265,4167,3356,0.805376,0.660404,0.534545,0.394631,0.294117,0.239847,0.204559,0.204559,0.204559,0.204559,0.0787704
85,6.656,13,10,protocol,7.5,1360,17839,13.1169,4090,3140,0.767726,0.63095,0.514068,0.38051,0.284183,0.23089,0.197338,0.197338,0.197338,0.197338,0.0788523
86,5.12,10,10,protocol,7.5,1360,16873,12.4066,4140,3035,0.733092,0.606605,0.498105,0.360933,0.269675,0.21946,0.18759,0.18759,0.18759,0.18759,0.0789352
87,7.168,14,10,protocol,7.5,1360,18000,13.2353,4086,3237,0.792217,0.646584,0.531874,0.383948,0.287251,0.234488,0.200664,0.200664,0.200664,0.200664,0.0790907
88,11.264,22,10,protocol,7.5,1360,17896,13.1588,4020,3059,0.760945,0.631572,0.525799,0.38097,0.285514,0.233782,0.200336,0.200336,0.200336,0.200336,0.0788819
89,10.24,20,10,protocol,7.5,1360,17034,12.525,4236,3257,0.768886,0.624116,0.503806,0.363909,0.270918,0.222443,0.191061,0.191061,0.191061,0.191061,0.0789517
90,11.264,22,10,protocol,7.5,1360,17741,13.0449,4284,3251,0.75887,0.629269,0.51576,0.379511,0.282775,0.232309,0.199456,0.199456,0.199456,0.199456,0.0787
91,11.776,23,10,protocol,7.5,1360,17302,12.7221,4158,3224,0.775373,0.635727,0.507453,0.370256,0.27576,0.227847,0.194459,0.194459,0.194459,0.194459,0.0790132
92,10.752,21,10,protocol,7.5,1360,17768,13.0647,4080,3186,0.780882,0.649086,0.519279,0.381881,0.283829,0.234338,0.199506,0.199506,0.199506,0.199506,0.0788849
93,8.192,16,10,protocol,7.5,1360,17536,12.8941,4006,3086,0.770344,0.642609,0.512942,0.376844,0.282052,0.231817,0.19702,0.19702,0.19702,0.19702,0.0789742
94,8.192,16,10,protocol,7.5,1360,18086,13.2985,4060,3173,0.781527,0.655443,0.526515,0.386973,0.292507,0.238737,0.203696,0.203696,0.203696,0.203696,0.0787615
95,10.24,20,10,protocol,7.5,1360,17789,13.0801,3907,3059,0.782954,0.645595,0.516675,0.379955,0.289036,0.234965,0.20039,0.20039,0.20039,0.20039,0.0788393
96,8.192,16,10,protocol,7.5,1360,16926,12.4456,3876,2960,0.763674,0.631418,0.499318,0.360695,0.274938,0.224079,0.190918,0.190918,0.190918,0.190918,0.0789188
97,8.704,17,10,protocol,7.5,1360,17187,12.6375,3845,3007,0.782055,0.634378,0.505236,0.36718,0.279818,0.227799,0.193772,0.193772,0.193772,0.193772,0.0790532
98,11.264,22,10,protocol,7.5,1360,18179,13.3669,3834,3030,0.790297,0.662645,0.531474,0.388069,0.295796,0.241232,0.205489,0.205489,0.205489,0.205489,0.0788437
99,6.656,13,10,protocol,7.5,1360,17337,12.7478,3867,3036,0.785105,0.649932,0.517142,0.372015,0.282656,0.231018,0.196837,0.196837,0.196837,0.196837,0.0788937
100,13.824,27,10,protocol,7.5,1360,17403,12.7963,3964,3085,0.778254,0.647823,0.521742,0.376042,0.28352,0.233162,0.19846,0.19846,0.19846,0.19846,0.0786746
101,10.752,21,10,protocol,7.5,1360,16338,12.0132,3924,3011,0.767329,0.623444,0.497813,0.355417,0.265905,0.219181,0.187352,0.187352,0.187352,0.187352,0.0789465
102,14.336,28,10,protocol,7.5,1360,17935,13.1875,4030,3198,0.793548,0.664478,0.538674,0.393307,0.292172,0.240793,0.205799,0.205799,0.205799,0.205799,0.0788746
103,9.216,18,10,protocol,7.5,1360,16664,12.2529,4167,3109,0.7461,0.632092,0.507613,0.366443,0.272666,0.22467,0.191758,0.191758,0.191758,0.191758,0.0789498
104,11.264,22,10,protocol,7.5,1360,18059,13.2787,4183,3277,0.783409,0.674761,0.548758,0.397611,0.297758,0.244103,0.209048,0.209048,0.209048,0.209048,0.0787727
105,12.8,25,10,protocol,7.5,1360,17142,12.6044,4057,3153,0.777175,0.66052,0.529466,0.378106,0.284751,0.232333,0.199059,0.199059,0.199059,0.199059,0.078859
106,12.288,24,10,protocol,7.5,1360,16178,11.8956,3964,2980,0.751766,0.628785,0.507793,0.355981,0.268492,0.220211,0.188191,0.188191,0.188191,0.188191,0.0789322
107,9.216,18,10,protocol,7.5,1360,17852,13.1265,3819,3068,0.803352,0.677767,0.553186,0.391823,0.29568,0.242709,0.207155,0.207155,0.207155,0.207155,0.0790688
108,10.24,20,10,protocol,7.5,1360,17852,13.1265,3751,3014,0.803519,0.670798,0.547804,0.393532,0.294568,0.242045,0.206575,0.206575,0.206575,0.206575,0.0789117
109,9.216,18,10,protocol,7.5,1360,17446,12.8279,3707,2910,0.785001,0.65189,0.533975,0.38606,0.287935,0.236492,0.202228,0.202228,0.202228,0.202228,0.079024
110,11.264,22,10,protocol,7.5,1360,16771,12.3316,3686,2786,0.755833,0.633706,0.515125,0.370191,0.276129,0.226758,0.194044,0.194044,0.194044,0.194044,0.0788254
111,8.704,17,10,protocol,7.5,1360,16835,12.3787,3719,2907,0.781662,0.64079,0.518288,0.371492,0.27701,0.227515,0.194409,0.194409,0.194409,0.194409,0.0790924
112,11.264,22,10,protocol,7.5,1360,17736,13.0412,3778,3023,0.800159,0.664534,0.538218,0.391346,0.291543,0.239026,0.204797,0.204797,0.204797,0.204797,0.0789295
113,9.728,19,10,protocol,7.5,1360,17466,12.8426,3601,2867,0.796168,0.665418,0.532914,0.38606,0.286394,0.235274,0.20096,0.20096,0.20096,0.20096,0.078982
114,10.752,21,10,protocol,7.5,1360,18209,13.389,3625,2932,0.808828,0.673291,0.549946,0.401011,0.29984,0.245603,0.208807,0.208807,0.208807,0.208807,0.0788054
115,10.24,20,10,protocol,7.5,1360,17650,12.9779,3670,2917,0.794823,0.665707,0.538878,0.388474,0.289605,0.237602,0.20188,0.20188,0.20188,0.20188,0.0788443
116,13.824,27,10,protocol,7.5,1360,17446,12.8279,3772,3012,0.798515,0.651938,0.529645,0.384772,0.287172,0.234789,0.199251,0.199251,0.199251,0.199251,0.0789159
117,13.824,27,10,protocol,7.5,1360,17039,12.5287,3716,2927,0.787675,0.641697,0.517503,0.376049,0.281139,0.228727,0.194658,0.194658,0.194658,0.194658,0.0790055
118,14.336,28,10,protocol,7.5,1360,17327,12.7404,3889,2997,0.770635,0.629823,0.517659,0.382899,0.285735,0.232035,0.198295,0.198295,0.198295,0.198295,0.0788274
119,10.752,21,10,protocol,7.5,1360,17458,12.8368,3913,3083,0.787887,0.642433,0.523425,0.387289,0.288019,0.233333,0.200326,0.200326,0.200326,0.200326,0.078877
120,9.728,19,10,protocol,7.5,1360,18295,13.4522,3914,3035,0.775422,0.652415,0.545884,0.405272,0.303707,0.244752,0.210111,0.210111,0.210111,0.210111,0.0787291
121,13.312,26,10,protocol,7.5,1360,17338,12.7485,3892,3014,0.774409,0.63806,0.520518,0.382735,0.288371,0.232419,0.198621,0.198621,0.198621,0.198621,0.0789853
122,16.384,32,10,protocol,7.5,1360,18139,13.3375,3944,3089,0.783215,0.659543,0.544578,0.400473,0.301372,0.243971,0.206932,0.206932,0.206932,0.206932,0.0788861
123,11.776,23,10,protocol,7.5,1360,17430,12.8162,4024,3027,0.752237,0.637767,0.522424,0.387454,0.291818,0.234684,0.198764,0.198764,0.198764,0.198764,0.0789498
124,14.848,29,10,protocol,7.5,1360,17999,13.2346,4076,3110,0.763003,0.654275,0.539052,0.400956,0.303335,0.243039,0.205934,0.205934,0.205934,0.205934,0.0788226
125,11.264,22,10,protocol,7.5,1360,17359,12.764,4105,3133,0.763216,0.632237,0.520738,0.386547,0.292618,0.234116,0.198893,0.198893,0.198893,0.198893,0.0788668
126,12.288,24,10,protocol,7.5,1360,17066,12.5485,4304,3159,0.733968,0.623357,0.51199,0.38004,0.287398,0.230068,0.195724,0.195724,0.195724,0.195724,0.0788763
127,12.288,24,10,protocol,7.5,1360,17973,13.2154,4456,3396,0.762118,0.645715,0.537558,0.401406,0.303968,0.242672,0.206366,0.206366,0.206366,0.206366,0.0789621
128,13.312,26,10,protocol,7.5,1360,18581,13.6625,4551,3552,0.780488,0.665835,0.555892,0.415246,0.314378,0.251023,0.213504,0.213504,0.213504,0.213504,0.0787976
129,14.336,28,10,protocol,7.5,1360,17695,13.011,4370,3273,0.74897,0.639804,0.531742,0.39491,0.298192,0.238825,0.203548,0.203548,0.203548,0.203548,0.07885
130,20.48,40,10,protocol,7.5,1360,18029,13.2566,4293,3363,0.783368,0.650379,0.540686,0.400187,0.303559,0.244332,0.208091,0.208091,0.208091,0.208091,0.0787421
131,13.312,26,10,protocol,7.5,1360,17478,12.8515,4243,3270,0.770681,0.642056,0.527668,0.384595,0.294356,0.237951,0.202406,0.202406,0.202406,0.202406,0.0789792
132,12.288,24,10,protocol,7.5,1360,19436,14.2912,4260,3457,0.811502,0.691882,0.578032,0.425565,0.326568,0.265653,0.225327,0.225327,0.225327,0.225327,0.0788969
133,10.752,21,10,protocol,7.5,1360,18401,13.5301,4330,3388,0.782448,0.657488,0.540713,0.401967,0.309183,0.25182,0.213664,0.213664,0.213664,0.213664,0.0789347
134,12.288,24,10,protocol,7.5,1360,18884,13.8853,4570,3569,0.780963,0.668672,0.551204,0.411509,0.316527,0.258451,0.219482,0.219482,0.219482,0.219482,0.0787731
135,15.36,30,10,protocol,7.5,1360,18472,13.5824,4413,3381,0.766145,0.655193,0.539797,0.401481,0.309886,0.252498,0.214791,0.214791,0.214791,0.214791,0.0788229
136,13.312,26,10,protocol,7.5,1360,17705,13.0184,4302,3279,0.762204,0.634106,0.524055,0.383424,0.297248,0.242405,0.206133,0.206133,0.206133,0.206133,0.0788632
137,11.264,22,10,protocol,7.5,1360,17996,13.2324,4431,3408,0.769127,0.648871,0.533218,0.390858,0.30305,0.246998,0.20967,0.20967,0.20967,0.20967,0.0789383
138,9.216,18,10,protocol,7.5,1360,17532,12.8912,4513,3369,0.74651,0.633424,0.521327,0.380612,0.295206,0.240715,0.204612,0.204612,0.204612,0.204612,0.0787912
139,10.752,21,10,protocol,7.5,1360,18190,13.375,4476,3518,0.78597,0.649334,0.540008,0.393807,0.30659,0.250127,0.212624,0.212624,0.212624,0.212624,0.078806
140,13.312,26,10,protocol,7.5,1360,18791,13.8169,4529,3618,0.798852,0.668204,0.552852,0.407035,0.316065,0.258761,0.219886,0.219886,0.219886,0.219886,0.0786413
141,14.336,28,10,protocol,7.5,1360,18369,13.5066,4579,3532,0.771347,0.657405,0.544228,0.397822,0.308019,0.252425,0.215293,0.215293,0.215293,0.215293,0.0788278
142,17.408,34,10,protocol,7.5,1360,18492,13.5971,4688,3712,0.791809,0.664984,0.549822,0.402926,0.311801,0.253802,0.216549,0.216549,0.216549,0.216549,0.078734
143,15.872,31,10,protocol,7.5,1360,18124,13.3265,4644,3548,0.763997,0.635706,0.531043,0.393521,0.30571,0.248795,0.211583,0.211583,0.211583,0.211583,0.0787875
144,16.384,32,10,protocol,7.5,1360,18434,13.5544,4354,3319,0.762288,0.640219,0.532255,0.401906,0.31197,0.253305,0.215418,0.215418,0.215418,0.215418,0.0786499
145,16.384,32,10,protocol,7.5,1360,18166,13.3574,4130,3135,0.75908,0.629193,0.522574,0.396497,0.306884,0.250245,0.212634,0.212634,0.212634,0.212634,0.0786897
146,14.336,28,10,protocol,7.5,1360,18218,13.3956,4183,3229,0.771934,0.635771,0.525635,0.397617,0.308106,0.251058,0.213153,0.213153,0.213153,0.213153,0.0787297
147,15.872,31,10,protocol,7.5,1360,18021,13.2507,4229,3275,0.774415,0.632447,0.519384,0.391262,0.303537,0.24824,0.211179,0.211179,0.211179,0.211179,0.0788257
148,13.824,27,10,protocol,7.5,1360,19085,14.0331,4292,3407,0.793802,0.65895,0.546793,0.413892,0.319527,0.262922,0.224052,0.224052,0.224052,0.224052,0.0787055
149,11.264,22,10,protocol,7.5,1360,17920,13.1765,4235,3238,0.764581,0.62725,0.509516,0.38871,0.29815,0.246547,0.210615,0.210615,0.210615,0.210615,0.0787368
