SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
14,6.144,12,10,protocol,7.5,1360,19204,14.1206,3760,2389,0.635372,0.461151,0.375228,0.328196,0.297169,0.264732,0.231268,0.231268,0.231268,0.231268,0.0672172
15,5.632,11,10,protocol,7.5,1360,16464,12.1059,3727,2060,0.552723,0.392372,0.321401,0.284636,0.258307,0.225978,0.197228,0.197228,0.197228,0.197228,0.0682776
16,10.752,21,10,protocol,7.5,1360,16688,12.2706,3747,2103,0.561249,0.387221,0.318906,0.283958,0.256562,0.2264,0.19836,0.19836,0.19836,0.19836,0.0691201
17,5.12,10,10,protocol,7.5,1360,16581,12.1919,3616,2088,0.577434,0.392611,0.317429,0.278462,0.251537,0.222646,0.19613,0.19613,0.19613,0.19613,0.0702016
18,9.216,18,10,protocol,7.5,1360,18272,13.4353,3551,2024,0.56998,0.407664,0.33966,0.306347,0.276445,0.244719,0.21385,0.21385,0.21385,0.21385,0.0695763
19,6.656,13,10,protocol,7.5,1360,17549,12.9037,3826,2195,0.573706,0.411196,0.33357,0.294131,0.264682,0.234584,0.204579,0.204579,0.204579,0.204579,0.0695788
20,12.8,25,10,protocol,7.5,1360,17712,13.0235,3877,2223,0.573381,0.406818,0.331706,0.29347,0.262726,0.234658,0.205464,0.205464,0.205464,0.205464,0.0692518
21,7.168,14,10,protocol,7.5,1360,16622,12.2221,3955,2132,0.539064,0.386041,0.315659,0.279435,0.25015,0.219752,0.192053,0.192053,0.192053,0.192053,0.0703048
22,12.8,25,10,protocol,7.5,1360,18674,13.7309,3868,2219,0.573681,0.407299,0.341237,0.30367,0.275385,0.244885,0.214498,0.214498,0.214498,0.214498,0.0698808
23,6.144,12,10,protocol,7.5,1360,17875,13.1434,3996,2249,0.562813,0.392595,0.326176,0.290806,0.261633,0.233115,0.204227,0.204227,0.204227,0.204227,0.0703573
24,6.656,13,10,protocol,7.5,1360,18909,13.9037,4156,2355,0.566651,0.407898,0.340221,0.303481,0.273574,0.246153,0.214012,0.214012,0.214012,0.214012,0.0696392
25,5.632,11,10,protocol,7.5,1360,18077,13.2919,4234,2284,0.539443,0.382111,0.320952,0.290213,0.26264,0.234728,0.203085,0.203085,0.203085,0.203085,0.0703436
26,7.68,15,10,protocol,7.5,1360,15704,11.5471,4269,2149,0.503397,0.349321,0.286528,0.254078,0.227051,0.20193,0.175723,0.175723,0.175723,0.175723,0.0703594
27,1.024,2,10,protocol,7.5,1360,17078,12.5574,4200,2232,0.531429,0.364935,0.30554,0.271641,0.245027,0.217398,0.190301,0.190301,0.190301,0.190301,0.0706251
28,8.192,16,10,protocol,7.5,1360,18696,13.7471,4155,2245,0.540313,0.372188,0.313209,0.284621,0.260283,0.236451,0.207823,0.207823,0.207823,0.207823,0.0701262
29,5.12,10,10,protocol,7.5,1360,16437,12.086,4186,2232,0.533206,0.357414,0.289935,0.257352,0.230689,0.207772,0.182089,0.182089,0.182089,0.182089,0.0707597
30,6.144,12,10,protocol,7.5,1360,17745,13.0478,4182,2319,0.554519,0.377719,0.310459,0.275323,0.24812,0.223411,0.196503,0.196503,0.196503,0.196503,0.0701765
31,4.096,8,10,protocol,7.5,1360,16560,12.1765,4270,2176,0.509602,0.344801,0.285049,0.256082,0.232536,0.208082,0.183164,0.183164,0.183164,0.183164,0.0702984
32,11.264,22,10,protocol,7.5,1360,18066,13.2838,4573,2407,0.52635,0.377099,0.312601,0.276672,0.25015,0.225993,0.199909,0.199909,0.199909,0.199909,0.0701394
33,9.728,19,10,protocol,7.5,1360,18667,13.7257,4735,2506,0.52925,0.369278,0.310154,0.280869,0.255794,0.232865,0.206995,0.206995,0.206995,0.206995,0.0707274
34,9.728,19,10,protocol,7.5,1360,17922,13.1779,4788,2527,0.527778,0.37882,0.309386,0.274289,0.246499,0.223236,0.198426,0.198426,0.198426,0.198426,0.0701398
35,7.68,15,10,protocol,7.5,1360,16563,12.1787,4722,2402,0.508683,0.361129,0.290534,0.256601,0.229859,0.206703,0.183572,0.183572,0.183572,0.183572,0.069967
36,7.168,14,10,protocol,7.5,1360,17099,12.5728,4437,2313,0.521298,0.361872,0.29563,0.261898,0.235623,0.212847,0.189159,0.189159,0.189159,0.189159,0.0696345
37,7.68,15,10,protocol,7.5,1360,16832,12.3765,4339,2200,0.507029,0.344464,0.282537,0.253654,0.232173,0.2093,0.185667,0.185667,0.185667,0.185667,0.069842
38,11.776,23,10,protocol,7.5,1360,18450,13.5662,4552,2392,0.525483,0.37225,0.307255,0.274779,0.251665,0.228502,0.203236,0.203236,0.203236,0.203236,0.0697973
39,7.168,14,10,protocol,7.5,1360,18210,13.3897,4502,2285,0.507552,0.351608,0.294783,0.2674,0.246588,0.223845,0.199724,0.199724,0.199724,0.199724,0.0696096
40,16.384,32,10,protocol,7.5,1360,19641,14.4419,4442,2563,0.576992,0.403942,0.332649,0.29371,0.265071,0.240365,0.21426,0.21426,0.21426,0.21426,0.069312
41,6.144,12,10,protocol,7.5,1360,16801,12.3537,4319,2140,0.495485,0.34978,0.28251,0.251345,0.22789,0.205317,0.18155,0.18155,0.18155,0.18155,0.0697052
42,9.216,18,10,protocol,7.5,1360,19403,14.2669,4146,2373,0.572359,0.390854,0.324187,0.290242,0.263284,0.236776,0.209463,0.209463,0.209463,0.209463,0.0694112
43,3.584,7,10,protocol,7.5,1360,17864,13.1353,4250,2160,0.508235,0.372495,0.302154,0.27008,0.24324,0.218144,0.191925,0.191925,0.191925,0.191925,0.0690196
44,8.704,17,10,protocol,7.5,1360,19726,14.5044,4101,2272,0.554011,0.387895,0.324056,0.29126,0.264839,0.239633,0.211333,0.211333,0.211333,0.211333,0.068452
45,8.192,16,10,protocol,7.5,1360,17464,12.8412,4098,2223,0.54246,0.369155,0.298378,0.263965,0.237306,0.212565,0.186971,0.186971,0.186971,0.186971,0.0686035
46,9.728,19,10,protocol,7.5,1360,17190,12.6397,4082,2255,0.552425,0.36832,0.298073,0.262968,0.234231,0.209129,0.184203,0.184203,0.184203,0.184203,0.0686373
47,7.168,14,10,protocol,7.5,1360,17327,12.7404,4140,2066,0.499034,0.339793,0.28534,0.255907,0.233241,0.210699,0.185512,0.185512,0.185512,0.185512,0.0690442
48,9.728,19,10,protocol,7.5,1360,19110,14.0515,4149,2341,0.564232,0.378821,0.31462,0.283721,0.258467,0.23195,0.204689,0.204689,0.204689,0.204689,0.0688081
49,4.608,9,10,protocol,7.5,1360,17512,12.8765,4267,2177,0.510195,0.358402,0.291047,0.261238,0.236999,0.212896,0.187204,0.187204,0.187204,0.187204,0.0691364
50,6.144,12,10,protocol,7.5,1360,18620,13.6912,4485,2258,0.503456,0.366602,0.30174,0.273081,0.250513,0.226931,0.199349,0.199349,0.199349,0.199349,0.0688285
51,6.144,12,10,protocol,7.5,1360,16250,11.9485,4424,2307,0.521474,0.353613,0.281968,0.248654,0.224447,0.199506,0.17466,0.17466,0.17466,0.17466,0.0691658
52,8.192,16,10,protocol,7.5,1360,19860,14.6029,4395,2441,0.555404,0.402987,0.331529,0.296004,0.270449,0.243156,0.214011,0.214011,0.214011,0.214011,0.0686677
53,8.704,17,10,protocol,7.5,1360,17460,12.8382,4407,2262,0.513274,0.371279,0.298738,0.262004,0.238054,0.214184,0.189215,0.189215,0.189215,0.189215,0.0687468
54,10.752,21,10,protocol,7.5,1360,18718,13.7632,4517,2363,0.523135,0.370155,0.310183,0.277108,0.254653,0.229268,0.203178,0.203178,0.203178,0.203178,0.0685797
55,4.096,8,10,protocol,7.5,1360,18213,13.3919,4509,2370,0.525615,0.366299,0.303317,0.271577,0.249572,0.224104,0.197435,0.197435,0.197435,0.197435,0.0685907
56,14.336,28,10,protocol,7.5,1360,16356,12.0265,4503,2353,0.522541,0.347711,0.281917,0.249804,0.226435,0.202263,0.177226,0.177226,0.177226,0.177226,0.0687569
57,8.704,17,10,protocol,7.5,1360,16972,12.4794,4454,2372,0.532555,0.369346,0.295504,0.263689,0.236356,0.210221,0.184414,0.184414,0.184414,0.184414,0.0690522
58,8.704,17,10,protocol,7.5,1360,19398,14.2632,4395,2407,0.547668,0.397538,0.328043,0.293672,0.265791,0.23975,0.210962,0.210962,0.210962,0.210962,0.0687369
59,4.608,9,10,protocol,7.5,1360,17785,13.0772,4233,2175,0.51382,0.359403,0.297945,0.268348,0.244524,0.220467,0.193804,0.193804,0.193804,0.193804,0.0688146
60,9.216,18,10,protocol,7.5,1360,19807,14.564,4098,2225,0.542948,0.373536,0.319446,0.294821,0.271906,0.245849,0.216728,0.216728,0.216728,0.216728,0.068639
61,5.632,11,10,protocol,7.5,1360,16407,12.064,4219,2183,0.517421,0.347739,0.287247,0.257103,0.230431,0.205259,0.180309,0.180309,0.180309,0.180309,0.0690848
62,8.704,17,10,protocol,7.5,1360,18561,13.6478,4261,2355,0.552687,0.374415,0.31198,0.2818,0.256495,0.231613,0.204504,0.204504,0.204504,0.204504,0.0689221
63,14.336,28,10,protocol,7.5,1360,16001,11.7654,4267,2130,0.49918,0.342015,0.280034,0.249099,0.225445,0.200983,0.176764,0.176764,0.176764,0.176764,0.0692758
64,16.896,33,10,protocol,7.5,1360,19261,14.1625,4347,2469,0.567978,0.380903,0.322984,0.292506,0.268638,0.242165,0.212812,0.212812,0.212812,0.212812,0.0691037
65,5.632,11,10,protocol,7.5,1360,17951,13.1993,4503,2537,0.563402,0.393501,0.319664,0.282881,0.254941,0.226924,0.197842,0.197842,0.197842,0.197842,0.0692217
66,8.704,17,10,protocol,7.5,1360,17788,13.0794,4309,2242,0.520306,0.363322,0.308762,0.277476,0.252035,0.224366,0.196,0.196,0.196,0.196,0.0692032
67,10.752,21,10,protocol,7.5,1360,17125,12.5919,4536,2399,0.52888,0.362823,0.302116,0.269377,0.242806,0.216004,0.188934,0.188934,0.188934,0.188934,0.0695141
68,14.336,28,10,protocol,7.5,1360,19292,14.1853,4600,2528,0.549565,0.388899,0.326728,0.294636,0.269265,0.242378,0.21261,0.21261,0.21261,0.21261,0.0693282
69,6.656,13,10,protocol,7.5,1360,17129,12.5949,4794,2379,0.496245,0.353434,0.291315,0.262686,0.23833,0.214778,0.188598,0.188598,0.188598,0.188598,0.0693955
70,9.216,18,10,protocol,7.5,1360,19337,14.2184,4633,2486,0.536585,0.392626,0.326967,0.293294,0.266576,0.241967,0.212759,0.212759,0.212759,0.212759,0.0690233
71,1.536,3,10,protocol,7.5,1360,16844,12.3853,4452,2226,0.5,0.357444,0.290586,0.260325,0.234219,0.210729,0.185077,0.185077,0.185077,0.185077,0.0689675
72,9.216,18,10,protocol,7.5,1360,19957,14.6743,4515,2592,0.574086,0.410501,0.341353,0.305613,0.276547,0.24951,0.219033,0.219033,0.219033,0.219033,0.0684923
73,4.096,8,10,protocol,7.5,1360,16505,12.136,4477,2225,0.496985,0.340965,0.283786,0.252995,0.229506,0.206908,0.181033,0.181033,0.181033,0.181033,0.0685462
74,8.192,16,10,protocol,7.5,1360,20005,14.7096,4257,2473,0.580926,0.403514,0.341918,0.305543,0.27861,0.250006,0.219591,0.219591,0.219591,0.219591,0.0682481
75,7.168,14,10,protocol,7.5,1360,16796,12.35,4159,2235,0.537389,0.366827,0.300954,0.262701,0.234904,0.210492,0.184547,0.184547,0.184547,0.184547,0.0682107
76,5.12,10,10,protocol,7.5,1360,17270,12.6985,4148,2224,0.536162,0.361026,0.295193,0.260425,0.236505,0.214873,0.190332,0.190332,0.190332,0.190332,0.0681357
77,5.632,11,10,protocol,7.5,1360,17282,12.7074,4165,2218,0.532533,0.36457,0.297004,0.264276,0.239332,0.215042,0.190723,0.190723,0.190723,0.190723,0.0683441
78,6.144,12,10,protocol,7.5,1360,19624,14.4294,4102,2392,0.58313,0.40854,0.337387,0.301271,0.271995,0.244596,0.216271,0.216271,0.216271,0.216271,0.0680755
79,4.608,9,10,protocol,7.5,1360,17526,12.8868,4135,2220,0.53688,0.375477,0.308164,0.271183,0.243787,0.218495,0.193228,0.193228,0.193228,0.193228,0.0680579
80,12.8,25,10,protocol,7.5,1360,19251,14.1551,4052,2319,0.57231,0.39524,0.330404,0.296535,0.267198,0.240258,0.21228,0.21228,0.21228,0.21228,0.0679419
81,8.704,17,10,protocol,7.5,1360,15913,11.7007,4071,2163,0.531319,0.346302,0.282407,0.251806,0.224115,0.199471,0.175528,0.175528,0.175528,0.175528,0.0680823
82,10.752,21,10,protocol,7.5,1360,18776,13.8059,4060,2291,0.564286,0.398574,0.327193,0.291118,0.260199,0.235277,0.207033,0.207033,0.207033,0.207033,0.0677815
83,6.656,13,10,protocol,7.5,1360,17815,13.0993,4144,2309,0.557191,0.378315,0.3105,0.276269,0.250075,0.224329,0.196568,0.196568,0.196568,0.196568,0.0678131
84,9.728,19,10,protocol,7.5,1360,20052,14.7441,4167,2382,0.571634,0.408144,0.341974,0.309871,0.281134,0.252647,0.221337,0.221337,0.221337,0.221337,0.0675728
85,6.656,13,10,protocol,7.5,1360,17626,12.9603,4090,2221,0.543032,0.375538,0.313869,0.281477,0.25143,0.223525,0.194982,0.194982,0.194982,0.194982,0.0677747
86,8.704,17,10,protocol,7.5,1360,16593,12.2007,4140,2107,0.508937,0.347078,0.290746,0.263607,0.238652,0.211318,0.184477,0.184477,0.184477,0.184477,0.0676917
87,6.656,13,10,protocol,7.5,1360,17109,12.5801,4086,2217,0.542584,0.367485,0.305965,0.271284,0.243653,0.217852,0.190732,0.190732,0.190732,0.190732,0.0676931
88,5.12,10,10,protocol,7.5,1360,18719,13.764,4020,2294,0.570647,0.401885,0.331957,0.293589,0.266082,0.238654,0.209549,0.209549,0.209549,0.209549,0.0676055
89,5.632,11,10,protocol,7.5,1360,16915,12.4375,4236,2282,0.538716,0.366347,0.303654,0.270022,0.243085,0.216449,0.189726,0.189726,0.189726,0.189726,0.0678224
90,10.752,21,10,protocol,7.5,1360,19511,14.3463,4284,2479,0.578665,0.415094,0.338609,0.305753,0.276989,0.249424,0.219355,0.219355,0.219355,0.219355,0.0677058
91,1.536,3,10,protocol,7.5,1360,15953,11.7301,4158,2166,0.520924,0.35809,0.289316,0.255929,0.230639,0.205552,0.179298,0.179298,0.179298,0.179298,0.06802
92,9.728,19,10,protocol,7.5,1360,18287,13.4463,4080,2248,0.55098,0.395764,0.32223,0.287105,0.259469,0.234853,0.205333,0.205333,0.205333,0.205333,0.0679487
93,2.048,4,10,protocol,7.5,1360,16123,11.8551,4006,2099,0.523964,0.364136,0.29482,0.262163,0.233896,0.20785,0.181145,0.181145,0.181145,0.181145,0.0680773
94,5.632,11,10,protocol,7.5,1360,18510,13.6103,4060,2265,0.557882,0.406137,0.332553,0.295518,0.265498,0.237575,0.208472,0.208472,0.208472,0.208472,0.0678781
95,5.12,10,10,protocol,7.5,1360,17029,12.5213,3907,2136,0.546711,0.384642,0.311254,0.276971,0.249976,0.220093,0.191829,0.191829,0.191829,0.191829,0.0678324
96,4.096,8,10,protocol,7.5,1360,17184,12.6353,3876,2099,0.541538,0.382753,0.311263,0.275857,0.248818,0.222013,0.193828,0.193828,0.193828,0.193828,0.0678401
97,4.608,9,10,protocol,7.5,1360,17224,12.6647,3845,1985,0.516255,0.375762,0.307674,0.27335,0.248347,0.222683,0.194189,0.194189,0.194189,0.194189,0.0678742
98,5.632,11,10,protocol,7.5,1360,18966,13.9456,3834,2140,0.558164,0.402027,0.330573,0.299846,0.274496,0.245412,0.214385,0.214385,0.214385,0.214385,0.0676775
99,4.096,8,10,protocol,7.5,1360,16593,12.2007,3867,2046,0.529092,0.368769,0.29853,0.265083,0.24131,0.215694,0.18839,0.18839,0.18839,0.18839,0.0676743
100,4.096,8,10,protocol,7.5,1360,19131,14.0669,3964,2318,0.584763,0.415061,0.341233,0.304844,0.277231,0.249883,0.218166,0.218166,0.218166,0.218166,0.0674658
101,6.656,13,10,protocol,7.5,1360,17167,12.6228,3924,2150,0.54791,0.386933,0.316644,0.279551,0.253096,0.225393,0.196858,0.196858,0.196858,0.196858,0.067627
102,3.584,7,10,protocol,7.5,1360,18763,13.7963,4030,2411,0.598263,0.422036,0.341786,0.3035,0.272705,0.246593,0.2153,0.2153,0.2153,0.2153,0.0674591
103,5.12,10,10,protocol,7.5,1360,17631,12.964,4167,2286,0.548596,0.382736,0.31702,0.284006,0.257907,0.232786,0.202886,0.202886,0.202886,0.202886,0.0675471
104,4.608,9,10,protocol,7.5,1360,18562,13.6485,4183,2409,0.575902,0.421151,0.343641,0.30401,0.274641,0.24559,0.21487,0.21487,0.21487,0.21487,0.0672554
105,3.072,6,10,protocol,7.5,1360,16652,12.2441,4057,2221,0.547449,0.39091,0.318236,0.278422,0.248904,0.220623,0.193369,0.193369,0.193369,0.193369,0.0672707
106,6.144,12,10,protocol,7.5,1360,16154,11.8779,3964,2212,0.558022,0.390524,0.3126,0.269878,0.242884,0.215406,0.187911,0.187911,0.187911,0.187911,0.0671527
107,12.8,25,10,protocol,7.5,1360,16444,12.0912,3819,2039,0.533909,0.377852,0.307314,0.26925,0.243839,0.218482,0.190817,0.190817,0.190817,0.190817,0.0672985
108,10.24,20,10,protocol,7.5,1360,19172,14.0971,3751,2210,0.589176,0.417083,0.343527,0.306505,0.280609,0.253407,0.221849,0.221849,0.221849,0.221849,0.0671935
109,7.68,15,10,protocol,7.5,1360,17385,12.7831,3707,2081,0.56137,0.390825,0.324803,0.286851,0.258359,0.230514,0.201521,0.201521,0.201521,0.201521,0.0673769
110,13.824,27,10,protocol,7.5,1360,18914,13.9074,3686,2152,0.583831,0.408514,0.344816,0.304799,0.276228,0.249581,0.218839,0.218839,0.218839,0.218839,0.0673059
111,3.072,6,10,protocol,7.5,1360,16412,12.0676,3719,2051,0.551492,0.378882,0.313627,0.272703,0.243838,0.216744,0.189524,0.189524,0.189524,0.189524,0.0674949
112,6.656,13,10,protocol,7.5,1360,18216,13.3941,3778,2143,0.567231,0.402156,0.333437,0.29744,0.267576,0.239673,0.210339,0.210339,0.210339,0.210339,0.0673314
113,7.168,14,10,protocol,7.5,1360,17101,12.5743,3601,1932,0.536518,0.373275,0.31005,0.278643,0.250566,0.225198,0.19676,0.19676,0.19676,0.19676,0.0673209
114,8.704,17,10,protocol,7.5,1360,18761,13.7949,3625,2064,0.569379,0.401883,0.340853,0.304308,0.276606,0.247019,0.215137,0.215137,0.215137,0.215137,0.0670675
115,6.144,12,10,protocol,7.5,1360,18036,13.2618,3670,2110,0.574932,0.394959,0.328851,0.292546,0.265682,0.236982,0.206295,0.206295,0.206295,0.206295,0.0668853
116,5.632,11,10,protocol,7.5,1360,17992,13.2294,3772,2139,0.567073,0.395998,0.327198,0.291612,0.264555,0.236404,0.205487,0.205487,0.205487,0.205487,0.0668075
117,5.12,10,10,protocol,7.5,1360,17097,12.5713,3716,2088,0.561895,0.388254,0.319601,0.28161,0.25243,0.224163,0.195321,0.195321,0.195321,0.195321,0.0668414
118,5.632,11,10,protocol,7.5,1360,19321,14.2066,3889,2303,0.592183,0.406289,0.340554,0.307808,0.278644,0.25152,0.221115,0.221115,0.221115,0.221115,0.0667031
119,1.536,3,10,protocol,7.5,1360,17999,13.2346,3913,2231,0.570151,0.388832,0.323289,0.2896,0.262283,0.234202,0.206534,0.206534,0.206534,0.206534,0.0667281
120,7.68,15,10,protocol,7.5,1360,19183,14.1051,3914,2299,0.587379,0.410248,0.34534,0.309877,0.279636,0.249716,0.220309,0.220309,0.220309,0.220309,0.0666339
121,2.048,4,10,protocol,7.5,1360,16826,12.3721,3892,2040,0.524152,0.372299,0.310441,0.275335,0.24847,0.219912,0.192755,0.192755,0.192755,0.192755,0.0667113
122,8.192,16,10,protocol,7.5,1360,17411,12.8022,3944,2160,0.547667,0.395672,0.327178,0.287805,0.257925,0.228974,0.198626,0.198626,0.198626,0.198626,0.0665867
123,1.536,3,10,protocol,7.5,1360,16823,12.3699,4024,2106,0.52336,0.376221,0.314334,0.27893,0.250029,0.221206,0.191842,0.191842,0.191842,0.191842,0.0666206
124,5.632,11,10,protocol,7.5,1360,18766,13.7985,4076,2156,0.52895,0.386068,0.328598,0.299321,0.274837,0.246145,0.214709,0.214709,0.214709,0.214709,0.066422
125,6.656,13,10,protocol,7.5,1360,17174,12.6279,4105,2199,0.535688,0.376529,0.313223,0.279577,0.254758,0.225458,0.196774,0.196774,0.196774,0.196774,0.0665249
126,7.68,15,10,protocol,7.5,1360,16515,12.1434,4304,2231,0.518355,0.368819,0.309974,0.2762,0.247284,0.216897,0.189405,0.189405,0.189405,0.189405,0.066547
127,5.632,11,10,protocol,7.5,1360,17408,12.8,4456,2409,0.540619,0.393346,0.327952,0.29332,0.263073,0.230263,0.199878,0.199878,0.199878,0.199878,0.0664986
128,4.608,9,10,protocol,7.5,1360,18800,13.8235,4551,2474,0.543617,0.393241,0.337581,0.306975,0.279913,0.247565,0.21602,0.21602,0.21602,0.21602,0.0661664
129,6.656,13,10,protocol,7.5,1360,16985,12.489,4370,2412,0.551945,0.388582,0.32035,0.283898,0.253366,0.223249,0.19538,0.19538,0.19538,0.19538,0.0661315
130,8.192,16,10,protocol,7.5,1360,18901,13.8978,4293,2490,0.580014,0.407676,0.341414,0.307976,0.277579,0.248438,0.218156,0.218156,0.218156,0.218156,0.0660666
131,3.584,7,10,protocol,7.5,1360,15946,11.725,4243,2273,0.535706,0.369615,0.300886,0.269554,0.242367,0.212411,0.184665,0.184665,0.184665,0.184665,0.0662449
132,1.536,3,10,protocol,7.5,1360,19002,13.9721,4260,2378,0.558216,0.401965,0.339655,0.307442,0.281387,0.252477,0.220295,0.220295,0.220295,0.220295,0.0659571
133,6.144,12,10,protocol,7.5,1360,16949,12.4625,4330,2326,0.537182,0.369982,0.306257,0.273731,0.250105,0.225695,0.196804,0.196804,0.196804,0.196804,0.0660129
134,15.36,30,10,protocol,7.5,1360,18767,13.7993,4570,2551,0.558206,0.411566,0.346952,0.309096,0.280657,0.250677,0.218122,0.218122,0.218122,0.218122,0.0659544
135,6.656,13,10,protocol,7.5,1360,17666,12.9897,4413,2453,0.555858,0.39123,0.328213,0.293097,0.263735,0.235548,0.205419,0.205419,0.205419,0.205419,0.0660335
136,7.68,15,10,protocol,7.5,1360,17610,12.9485,4302,2382,0.553696,0.385311,0.324903,0.293443,0.267968,0.236203,0.205027,0.205027,0.205027,0.205027,0.06604
137,7.168,14,10,protocol,7.5,1360,17280,12.7059,4431,2500,0.564207,0.399579,0.330742,0.291641,0.263981,0.232174,0.201328,0.201328,0.201328,0.201328,0.0660803
138,17.408,34,10,protocol,7.5,1360,18636,13.7029,4513,2536,0.561932,0.404148,0.337493,0.303632,0.276987,0.247525,0.217497,0.217497,0.217497,0.217497,0.0660346
139,11.264,22,10,protocol,7.5,1360,17085,12.5625,4476,2459,0.549374,0.3937,0.326295,0.28643,0.259127,0.229253,0.199708,0.199708,0.199708,0.199708,0.0661481
140,13.824,27,10,protocol,7.5,1360,17876,13.1441,4529,2670,0.589534,0.402965,0.331518,0.297069,0.269137,0.239951,0.209179,0.209179,0.209179,0.209179,0.0661173
141,7.168,14,10,protocol,7.5,1360,16031,11.7875,4579,2601,0.568028,0.391612,0.314829,0.276263,0.24678,0.215789,0.18789,0.18789,0.18789,0.18789,0.0662761
142,5.632,11,10,protocol,7.5,1360,18737,13.7772,4688,2691,0.574019,0.409019,0.341346,0.304771,0.278348,0.249273,0.219418,0.219418,0.219418,0.219418,0.0661681
143,9.728,19,10,protocol,7.5,1360,16617,12.2184,4644,2432,0.523686,0.373588,0.310598,0.276356,0.252121,0.223537,0.19399,0.19399,0.19399,0.19399,0.0661816
144,13.312,26,10,protocol,7.5,1360,19772,14.5382,4354,2547,0.584979,0.413964,0.354869,0.327141,0.297754,0.265315,0.231054,0.231054,0.231054,0.231054,0.065963
145,8.192,16,10,protocol,7.5,1360,17349,12.7566,4130,2327,0.563438,0.393636,0.330161,0.29447,0.263755,0.233673,0.203071,0.203071,0.203071,0.203071,0.0660953
146,11.264,22,10,protocol,7.5,1360,17357,12.7625,4183,2292,0.547932,0.377968,0.320744,0.291585,0.26432,0.234314,0.203079,0.203079,0.203079,0.203079,0.066095
147,10.752,21,10,protocol,7.5,1360,17187,12.6375,4229,2415,0.571057,0.391044,0.323694,0.289244,0.260266,0.231338,0.201406,0.201406,0.201406,0.201406,0.0662712
148,9.216,18,10,protocol,7.5,1360,18948,13.9324,4292,2500,0.582479,0.414801,0.349771,0.315827,0.28559,0.254794,0.222444,0.222444,0.222444,0.222444,0.0661019
149,11.776,23,10,protocol,7.5,1360,16430,12.0809,4235,2261,0.533884,0.369641,0.307301,0.276311,0.246989,0.220984,0.193103,0.193103,0.193103,0.193103,0.0662192
