SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
30,7.168,14,10,protocol,7.5,2030,0,0,10146,0,0,0,0,0,0,0,0,0,0,0,602.28
31,6.144,12,10,protocol,7.5,2030,0,0,10248,0,0,0,0,0,0,0,0,0,0,0,595.455
32,6.144,12,10,protocol,7.5,2030,0,0,10117,0,0,0,0,0,0,0,0,0,0,0,589.326
33,5.12,10,10,protocol,7.5,2030,0,0,10521,0,0,0,0,0,0,0,0,0,0,0,582.532
34,2.56,5,10,protocol,7.5,2030,0,0,10131,0,0,0,0,0,0,0,0,0,0,0,572.49
35,4.608,9,10,protocol,7.5,2030,0,0,9932,0,0,0,0,0,0,0,0,0,0,0,556.978
36,6.144,12,10,protocol,7.5,2030,0,0,9963,0,0,0,0,0,0,0,0,0,0,0,544.55
37,7.168,14,10,protocol,7.5,2030,0,0,9955,0,0,0,0,0,0,0,0,0,0,0,535.504
38,6.144,12,10,protocol,7.5,2030,0,0,9826,0,0,0,0,0,0,0,0,0,0,0,530.595
39,6.144,12,10,protocol,7.5,2030,0,0,9557,0,0,0,0,0,0,0,0,0,0,0,526.649
40,6.144,12,10,protocol,7.5,2030,0,0,9714,0,0,0,0,0,0,0,0,0,0,0,522.695
41,6.144,12,10,protocol,7.5,2030,0,0,9846,0,0,0,0,0,0,0,0,0,0,0,518.398
42,6.144,12,10,protocol,7.5,2030,0,0,9789,0,0,0,0,0,0,0,0,0,0,0,514.341
43,6.144,12,10,protocol,7.5,2030,0,0,9816,0,0,0,0,0,0,0,0,0,0,0,510.368
44,6.144,12,10,protocol,7.5,2030,0,0,9734,0,0,0,0,0,0,0,0,0,0,0,503.965
45,5.12,10,10,protocol,7.5,2030,0,0,9525,0,0,0,0,0,0,0,0,0,0,0,497.029
46,6.656,13,10,protocol,7.5,2030,0,0,9450,0,0,0,0,0,0,0,0,0,0,0,487.683
47,6.144,12,10,protocol,7.5,2030,0,0,9234,0,0,0,0,0,0,0,0,0,0,0,479.562
48,14.336,28,10,protocol,7.5,2030,0,0,9251,0,0,0,0,0,0,0,0,0,0,0,469.605
49,6.144,12,10,protocol,7.5,2030,0,0,9472,0,0,0,0,0,0,0,0,0,0,0,461.667
50,8.192,16,10,protocol,7.5,2030,0,0,9756,0,0,0,0,0,0,0,0,0,0,0,455.448
51,8.192,16,10,protocol,7.5,2030,0,0,9751,0,0,0,0,0,0,0,0,0,0,0,449.94
52,8.192,16,10,protocol,7.5,2030,0,0,9835,0,0,0,0,0,0,0,0,0,0,0,446.507
53,8.192,16,10,protocol,7.5,2030,0,0,9897,0,0,0,0,0,0,0,0,0,0,0,442.575
54,9.728,19,10,protocol,7.5,2030,0,0,9557,0,0,0,0,0,0,0,0,0,0,0,438.717
55,8.192,16,10,protocol,7.5,2030,0,0,9429,0,0,0,0,0,0,0,0,0,0,0,430.748
56,7.68,15,10,protocol,7.5,2030,0,0,9599,0,0,0,0,0,0,0,0,0,0,0,424.459
57,6.656,13,10,protocol,7.5,2030,0,0,9698,0,0,0,0,0,0,0,0,0,0,0,417.657
58,7.168,14,10,protocol,7.5,2030,0,0,9728,0,0,0,0,0,0,0,0,0,0,0,412.029
59,7.168,14,10,protocol,7.5,2030,0,0,9539,0,0,0,0,0,0,0,0,0,0,0,405.684
60,8.192,16,10,protocol,7.5,2030,0,0,9625,0,0,0,0,0,0,0,0,0,0,0,401.421
61,8.192,16,10,protocol,7.5,2030,0,0,9349,0,0,0,0,0,0,0,0,0,0,0,397.266
62,8.192,16,10,protocol,7.5,2030,0,0,9349,0,0,0,0,0,0,0,0,0,0,0,392.183
63,7.168,14,10,protocol,7.5,2030,0,0,9294,0,0,0,0,0,0,0,0,0,0,0,385.803
64,7.68,15,10,protocol,7.5,2030,0,0,9306,0,0,0,0,0,0,0,0,0,0,0,378.36
65,8.192,16,10,protocol,7.5,2030,0,0,9404,0,0,0,0,0,0,0,0,0,0,0,370.088
66,10.24,20,10,protocol,7.5,2030,0,0,9527,0,0,0,0,0,0,0,0,0,0,0,363.098
67,12.288,24,10,protocol,7.5,2030,0,0,9633,0,0,0,0,0,0,0,0,0,0,0,358.959
68,12.8,25,10,protocol,7.5,2030,0,0,9731,0,0,0,0,0,0,0,0,0,0,0,354.887
69,13.824,27,10,protocol,7.5,2030,0,0,9867,0,0,0,0,0,0,0,0,0,0,0,351.056
70,14.336,28,10,protocol,7.5,2030,0,0,9768,0,0,0,0,0,0,0,0,0,0,0,348.056
71,12.288,24,10,protocol,7.5,2030,0,0,9743,0,0,0,0,0,0,0,0,0,0,0,345.632
72,12.288,24,10,protocol,7.5,2030,0,0,9627,0,0,0,0,0,0,0,0,0,0,0,340.883
73,12.288,24,10,protocol,7.5,2030,0,0,9583,0,0,0,0,0,0,0,0,0,0,0,335.96
74,11.776,23,10,protocol,7.5,2030,0,0,9385,0,0,0,0,0,0,0,0,0,0,0,333.344
75,9.728,19,10,protocol,7.5,2030,0,0,9215,0,0,0,0,0,0,0,0,0,0,0,328.594
76,10.752,21,10,protocol,7.5,2030,0,0,9264,0,0,0,0,0,0,0,0,0,0,0,325.402
77,12.8,25,10,protocol,7.5,2030,0,0,9468,0,0,0,0,0,0,0,0,0,0,0,323.199
78,9.216,18,10,protocol,7.5,2030,0,0,9535,0,0,0,0,0,0,0,0,0,0,0,320.918
79,8.192,16,10,protocol,7.5,2030,0,0,9688,0,0,0,0,0,0,0,0,0,0,0,318.059
80,7.68,15,10,protocol,7.5,2030,0,0,9751,0,0,0,0,0,0,0,0,0,0,0,314.916
81,8.704,17,10,protocol,7.5,2030,0,0,9553,0,0,0,0,0,0,0,0,0,0,0,309.183
82,9.728,19,10,protocol,7.5,2030,0,0,9560,0,0,0,0,0,0,0,0,0,0,0,301.683
83,11.264,22,10,protocol,7.5,2030,0,0,9308,0,0,0,0,0,0,0,0,0,0,0,296.572
84,10.752,21,10,protocol,7.5,2030,0,0,9459,0,0,0,0,0,0,0,0,0,0,0,293.387
85,9.216,18,10,protocol,7.5,2030,0,0,9590,0,0,0,0,0,0,0,0,0,0,0,288.626
86,10.24,20,10,protocol,7.5,2030,0,0,9846,0,0,0,0,0,0,0,0,0,0,0,285.289
87,10.24,20,10,protocol,7.5,2030,0,0,10059,0,0,0,0,0,0,0,0,0,0,0,283.536
88,11.264,22,10,protocol,7.5,2030,0,0,10116,0,0,0,0,0,0,0,0,0,0,0,281.977
89,10.24,20,10,protocol,7.5,2030,0,0,10019,0,0,0,0,0,0,0,0,0,0,0,280.66
90,10.24,20,10,protocol,7.5,2030,0,0,9785,0,0,0,0,0,0,0,0,0,0,0,277.635
91,10.24,20,10,protocol,7.5,2030,0,0,9666,0,0,0,0,0,0,0,0,0,0,0,275.116
92,12.288,24,10,protocol,7.5,2030,0,0,9388,0,0,0,0,0,0,0,0,0,0,0,272.501
93,12.288,24,10,protocol,7.5,2030,0,0,9410,0,0,0,0,0,0,0,0,0,0,0,270.21
94,11.264,22,10,protocol,7.5,2030,0,0,9402,0,0,0,0,0,0,0,0,0,0,0,268.269
95,10.24,20,10,protocol,7.5,2030,0,0,9519,0,0,0,0,0,0,0,0,0,0,0,266.272
96,10.24,20,10,protocol,7.5,2030,0,0,9565,0,0,0,0,0,0,0,0,0,0,0,264.194
97,8.192,16,10,protocol,7.5,2030,0,0,9330,0,0,0,0,0,0,0,0,0,0,0,261.458
98,9.216,18,10,protocol,7.5,2030,0,0,9168,0,0,0,0,0,0,0,0,0,0,0,258.894
99,9.728,19,10,protocol,7.5,2030,0,0,9155,0,0,0,0,0,0,0,0,0,0,0,256.273
100,10.24,20,10,protocol,7.5,2030,0,0,9418,0,0,0,0,0,0,0,0,0,0,0,253.384
101,10.24,20,10,protocol,7.5,2030,0,0,9712,0,0,0,0,0,0,0,0,0,0,0,251.023
102,10.24,20,10,protocol,7.5,2030,0,0,9728,0,0,0,0,0,0,0,0,0,0,0,249.439
103,10.24,20,10,protocol,7.5,2030,0,0,9666,0,0,0,0,0,0,0,0,0,0,0,248.228
104,10.24,20,10,protocol,7.5,2030,0,0,9790,0,0,0,0,0,0,0,0,0,0,0,246.864
105,10.24,20,10,protocol,7.5,2030,0,0,9496,0,0,0,0,0,0,0,0,0,0,0,245.118
106,9.728,19,10,protocol,7.5,2030,0,0,9372,0,0,0,0,0,0,0,0,0,0,0,242.78
107,8.704,17,10,protocol,7.5,2030,0,0,9281,0,0,0,0,0,0,0,0,0,0,0,240.699
108,8.192,16,10,protocol,7.5,2030,0,0,9555,0,0,0,0,0,0,0,0,0,0,0,237.533
109,6.656,13,10,protocol,7.5,2030,0,0,9573,0,0,0,0,0,0,0,0,0,0,0,234.805
110,6.656,13,10,protocol,7.5,2030,0,0,9406,0,0,0,0,0,0,0,0,0,0,0,233.006
111,6.144,12,10,protocol,7.5,2030,0,0,9294,0,0,0,0,0,0,0,0,0,0,0,230.535
112,9.216,18,10,protocol,7.5,2030,0,0,9130,0,0,0,0,0,0,0,0,0,0,0,229.165
113,8.192,16,10,protocol,7.5,2030,0,0,9025,0,0,0,0,0,0,0,0,0,0,0,227.953
114,8.192,16,10,protocol,7.5,2030,0,0,8872,0,0,0,0,0,0,0,0,0,0,0,226.752
115,8.192,16,10,protocol,7.5,2030,0,0,8865,0,0,0,0,0,0,0,0,0,0,0,225.409
116,10.24,20,10,protocol,7.5,2030,0,0,9042,0,0,0,0,0,0,0,0,0,0,0,223.798
117,10.24,20,10,protocol,7.5,2030,0,0,9275,0,0,0,0,0,0,0,0,0,0,0,223.006
118,10.24,20,10,protocol,7.5,2030,0,0,9057,0,0,0,0,0,0,0,0,0,0,0,222.25
119,10.24,20,10,protocol,7.5,2030,0,0,9092,0,0,0,0,0,0,0,0,0,0,0,221.496
120,10.24,20,10,protocol,7.5,2030,0,0,9289,0,0,0,0,0,0,0,0,0,0,0,220.778
121,10.24,20,10,protocol,7.5,2030,0,0,9480,0,0,0,0,0,0,0,0,0,0,0,220.041
122,9.216,18,10,protocol,7.5,2030,0,0,9524,0,0,0,0,0,0,0,0,0,0,0,219.236
123,9.728,19,10,protocol,7.5,2030,0,0,9553,0,0,0,0,0,0,0,0,0,0,0,218.149
124,10.24,20,10,protocol,7.5,2030,0,0,9531,0,0,0,0,0,0,0,0,0,0,0,217.417
125,10.24,20,10,protocol,7.5,2030,0,0,9503,0,0,0,0,0,0,0,0,0,0,0,216.687
126,10.24,20,10,protocol,7.5,2030,0,0,9455,0,0,0,0,0,0,0,0,0,0,0,215.775
127,10.24,20,10,protocol,7.5,2030,0,0,9141,0,0,0,0,0,0,0,0,0,0,0,215.05
128,10.24,20,10,protocol,7.5,2030,0,0,8957,0,0,0,0,0,0,0,0,0,0,0,214.309
129,8.704,17,10,protocol,7.5,2030,0,0,8766,0,0,0,0,0,0,0,0,0,0,0,213.009
130,10.752,21,10,protocol,7.5,2030,0,0,8631,0,0,0,0,0,0,0,0,0,0,0,211.969
131,9.216,18,10,protocol,7.5,2030,0,0,8992,0,0,0,0,0,0,0,0,0,0,0,210.728
132,8.704,17,10,protocol,7.5,2030,0,0,8746,0,0,0,0,0,0,0,0,0,0,0,209.214
133,10.24,20,10,protocol,7.5,2030,0,0,8878,0,0,0,0,0,0,0,0,0,0,0,207.756
134,7.68,15,10,protocol,7.5,2030,0,0,8800,0,0,0,0,0,0,0,0,0,0,0,206.097
135,10.752,21,10,protocol,7.5,2030,0,0,8608,0,0,0,0,0,0,0,0,0,0,0,204.693
136,6.656,13,10,protocol,7.5,2030,0,0,8645,0,0,0,0,0,0,0,0,0,0,0,195.489
137,4.096,8,10,protocol,7.5,2030,0,0,8554,0,0,0,0,0,0,0,0,0,0,0,180.156
138,8.192,16,10,protocol,7.5,2030,0,0,8519,0,0,0,0,0,0,0,0,0,0,0,172.329
139,9.728,19,10,protocol,7.5,2030,0,0,8552,0,0,0,0,0,0,0,0,0,0,0,166.044
140,11.264,22,10,protocol,7.5,2030,0,0,8640,0,0,0,0,0,0,0,0,0,0,0,162.328
141,13.312,26,10,protocol,7.5,2030,0,0,8791,0,0,0,0,0,0,0,0,0,0,0,160.228
142,13.312,26,10,protocol,7.5,2030,0,0,8706,0,0,0,0,0,0,0,0,0,0,0,158.773
143,16.384,32,10,protocol,7.5,2030,0,0,8604,0,0,0,0,0,0,0,0,0,0,0,155.976
144,14.336,28,10,protocol,7.5,2030,0,0,8467,0,0,0,0,0,0,0,0,0,0,0,155.054
145,15.872,31,10,protocol,7.5,2030,0,0,8528,0,0,0,0,0,0,0,0,0,0,0,153.544
146,16.384,32,10,protocol,7.5,2030,0,0,8507,0,0,0,0,0,0,0,0,0,0,0,152.562
147,14.848,29,10,protocol,7.5,2030,0,0,8743,0,0,0,0,0,0,0,0,0,0,0,151.901
148,11.776,23,10,protocol,7.5,2030,0,0,8988,0,0,0,0,0,0,0,0,0,0,0,151.006
149,9.216,18,10,protocol,7.5,2030,0,0,9021,0,0,0,0,0,0,0,0,0,0,0,149.772
150,11.776,23,10,protocol,7.5,2030,0,0,8885,0,0,0,0,0,0,0,0,0,0,0,148.936
151,12.288,24,10,protocol,7.5,2030,0,0,9055,0,0,0,0,0,0,0,0,0,0,0,147.898
152,12.8,25,10,protocol,7.5,2030,0,0,9129,0,0,0,0,0,0,0,0,0,0,0,147.151
153,12.288,24,10,protocol,7.5,2030,0,0,9485,0,0,0,0,0,0,0,0,0,0,0,146.396
154,8.192,16,10,protocol,7.5,2030,0,0,10012,0,0,0,0,0,0,0,0,0,0,0,145.707
155,9.216,18,10,protocol,7.5,2030,0,0,9978,0,0,0,0,0,0,0,0,0,0,0,144.711
156,8.704,17,10,protocol,7.5,2030,0,0,9815,0,0,0,0,0,0,0,0,0,0,0,143.869
157,8.704,17,10,protocol,7.5,2030,0,0,9481,0,0,0,0,0,0,0,0,0,0,0,143.153
158,9.728,19,10,protocol,7.5,2030,0,0,9451,0,0,0,0,0,0,0,0,0,0,0,142.488
159,8.192,16,10,protocol,7.5,2030,0,0,9483,0,0,0,0,0,0,0,0,0,0,0,141.847
160,8.192,16,10,protocol,7.5,2030,0,0,9368,0,0,0,0,0,0,0,0,0,0,0,141.187
161,7.68,15,10,protocol,7.5,2030,0,0,9009,0,0,0,0,0,0,0,0,0,0,0,140.428
162,10.24,20,10,protocol,7.5,2030,0,0,8893,0,0,0,0,0,0,0,0,0,0,0,139.674
163,11.776,23,10,protocol,7.5,2030,0,0,8960,0,0,0,0,0,0,0,0,0,0,0,139.259
164,11.776,23,10,protocol,7.5,2030,0,0,9039,0,0,0,0,0,0,0,0,0,0,0,138.861
165,10.24,20,10,protocol,7.5,2030,0,0,8864,0,0,0,0,0,0,0,0,0,0,0,138.169
166,10.752,21,10,protocol,7.5,2030,0,0,8938,0,0,0,0,0,0,0,0,0,0,0,137.59
167,10.752,21,10,protocol,7.5,2030,0,0,9030,0,0,0,0,0,0,0,0,0,0,0,136.777
168,10.24,20,10,protocol,7.5,2030,0,0,8987,0,0,0,0,0,0,0,0,0,0,0,136.247
169,8.192,16,10,protocol,7.5,2030,0,0,8997,0,0,0,0,0,0,0,0,0,0,0,135.612
170,9.728,19,10,protocol,7.5,2030,0,0,8956,0,0,0,0,0,0,0,0,0,0,0,134.316
171,11.776,23,10,protocol,7.5,2030,0,0,8938,0,0,0,0,0,0,0,0,0,0,0,133.331
172,11.776,23,10,protocol,7.5,2030,0,0,8856,0,0,0,0,0,0,0,0,0,0,0,132.866
173,10.752,21,10,protocol,7.5,2030,0,0,9104,0,0,0,0,0,0,0,0,0,0,0,132.402
174,10.24,20,10,protocol,7.5,2030,0,0,9123,0,0,0,0,0,0,0,0,0,0,0,131.765
175,12.288,24,10,protocol,7.5,2030,0,0,9444,0,0,0,0,0,0,0,0,0,0,0,131.157
176,12.288,24,10,protocol,7.5,2030,0,0,9488,0,0,0,0,0,0,0,0,0,0,0,130.703
177,10.24,20,10,protocol,7.5,2030,0,0,9596,0,0,0,0,0,0,0,0,0,0,0,130.158
178,10.752,21,10,protocol,7.5,2030,0,0,9864,0,0,0,0,0,0,0,0,0,0,0,129.28
179,8.192,16,10,protocol,7.5,2030,0,0,10056,0,0,0,0,0,0,0,0,0,0,0,128.171
180,13.824,27,10,protocol,7.5,2030,0,0,10090,0,0,0,0,0,0,0,0,0,0,0,127.204
181,13.312,26,10,protocol,7.5,2030,0,0,10102,0,0,0,0,0,0,0,0,0,0,0,126.504
182,14.336,28,10,protocol,7.5,2030,0,0,10007,0,0,0,0,0,0,0,0,0,0,0,126.187
183,15.36,30,10,protocol,7.5,2030,0,0,9955,0,0,0,0,0,0,0,0,0,0,0,125.926
184,14.848,29,10,protocol,7.5,2030,0,0,9951,0,0,0,0,0,0,0,0,0,0,0,125.492
185,14.848,29,10,protocol,7.5,2030,0,0,9849,0,0,0,0,0,0,0,0,0,0,0,125.144
186,14.336,28,10,protocol,7.5,2030,0,0,9627,0,0,0,0,0,0,0,0,0,0,0,124.739
187,12.8,25,10,protocol,7.5,2030,0,0,9587,0,0,0,0,0,0,0,0,0,0,0,124.426
188,11.264,22,10,protocol,7.5,2030,0,0,9681,0,0,0,0,0,0,0,0,0,0,0,123.916
189,10.752,21,10,protocol,7.5,2030,0,0,9766,0,0,0,0,0,0,0,0,0,0,0,123.488
190,10.752,21,10,protocol,7.5,2030,0,0,9757,0,0,0,0,0,0,0,0,0,0,0,123.139
191,10.24,20,10,protocol,7.5,2030,0,0,9922,0,0,0,0,0,0,0,0,0,0,0,122.566
192,8.704,17,10,protocol,7.5,2030,0,0,9885,0,0,0,0,0,0,0,0,0,0,0,122.22
193,9.216,18,10,protocol,7.5,2030,0,0,9887,0,0,0,0,0,0,0,0,0,0,0,121.916
194,7.168,14,10,protocol,7.5,2030,0,0,9662,0,0,0,0,0,0,0,0,0,0,0,121.576
195,4.096,8,10,protocol,7.5,2030,0,0,9511,0,0,0,0,0,0,0,0,0,0,0,120.929
196,5.12,10,10,protocol,7.5,2030,0,0,9465,0,0,0,0,0,0,0,0,0,0,0,120.473
197,4.096,8,10,protocol,7.5,2030,0,0,9254,0,0,0,0,0,0,0,0,0,0,0,119.949
198,4.608,9,10,protocol,7.5,2030,0,0,9185,0,0,0,0,0,0,0,0,0,0,0,119.528
199,4.096,8,10,protocol,7.5,2030,0,0,9335,0,0,0,0,0,0,0,0,0,0,0,119.183
200,4.096,8,10,protocol,7.5,2030,0,0,9218,0,0,0,0,0,0,0,0,0,0,0,118.811
201,4.096,8,10,protocol,7.5,2030,0,0,9452,0,0,0,0,0,0,0,0,0,0,0,118.39
202,5.632,11,10,protocol,7.5,2030,0,0,9604,0,0,0,0,0,0,0,0,0,0,0,117.937
203,7.68,15,10,protocol,7.5,2030,0,0,9760,0,0,0,0,0,0,0,0,0,0,0,117.174
204,6.656,13,10,protocol,7.5,2030,0,0,10150,0,0,0,0,0,0,0,0,0,0,0,116.692
205,8.192,16,10,protocol,7.5,2030,0,0,10044,0,0,0,0,0,0,0,0,0,0,0,116.027
206,10.24,20,10,protocol,7.5,2030,0,0,9882,0,0,0,0,0,0,0,0,0,0,0,115.519
207,10.752,21,10,protocol,7.5,2030,0,0,9895,0,0,0,0,0,0,0,0,0,0,0,114.749
208,13.312,26,10,protocol,7.5,2030,0,0,9683,0,0,0,0,0,0,0,0,0,0,0,113.982
209,13.824,27,10,protocol,7.5,2030,0,0,9489,0,0,0,0,0,0,0,0,0,0,0,113.539
210,13.312,26,10,protocol,7.5,2030,0,0,9552,0,0,0,0,0,0,0,0,0,0,0,113.016
211,11.776,23,10,protocol,7.5,2030,0,0,9606,0,0,0,0,0,0,0,0,0,0,0,112.154
212,11.264,22,10,protocol,7.5,2030,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,111.558
213,12.8,25,10,protocol,7.5,2030,0,0,9584,0,0,0,0,0,0,0,0,0,0,0,110.995
214,11.776,23,10,protocol,7.5,2030,0,0,9582,0,0,0,0,0,0,0,0,0,0,0,110.606
215,10.752,21,10,protocol,7.5,2030,0,0,9584,0,0,0,0,0,0,0,0,0,0,0,110.222
216,12.288,24,10,protocol,7.5,2030,0,0,9545,0,0,0,0,0,0,0,0,0,0,0,109.944
217,13.312,26,10,protocol,7.5,2030,0,0,9384,0,0,0,0,0,0,0,0,0,0,0,109.694
218,13.312,26,10,protocol,7.5,2030,0,0,9397,0,0,0,0,0,0,0,0,0,0,0,109.449
219,14.336,28,10,protocol,7.5,2030,0,0,9534,0,0,0,0,0,0,0,0,0,0,0,109.031
220,14.336,28,10,protocol,7.5,2030,0,0,9592,0,0,0,0,0,0,0,0,0,0,0,108.744
221,14.336,28,10,protocol,7.5,2030,0,0,9702,0,0,0,0,0,0,0,0,0,0,0,108.463
222,13.312,26,10,protocol,7.5,2030,0,0,9531,0,0,0,0,0,0,0,0,0,0,0,108.22
223,12.288,24,10,protocol,7.5,2030,0,0,9567,0,0,0,0,0,0,0,0,0,0,0,107.75
224,11.776,23,10,protocol,7.5,2030,0,0,9808,0,0,0,0,0,0,0,0,0,0,0,107.127
225,11.776,23,10,protocol,7.5,2030,0,0,9916,0,0,0,0,0,0,0,0,0,0,0,106.816
226,10.24,20,10,protocol,7.5,2030,0,0,9767,0,0,0,0,0,0,0,0,0,0,0,106.343
227,10.24,20,10,protocol,7.5,2030,0,0,9922,0,0,0,0,0,0,0,0,0,0,0,105.763
228,10.24,20,10,protocol,7.5,2030,0,0,10070,0,0,0,0,0,0,0,0,0,0,0,105.156
229,11.264,22,10,protocol,7.5,2030,0,0,9968,0,0,0,0,0,0,0,0,0,0,0,104.655
230,11.776,23,10,protocol,7.5,2030,0,0,9730,0,0,0,0,0,0,0,0,0,0,0,104.329
231,11.264,22,10,protocol,7.5,2030,0,0,9480,0,0,0,0,0,0,0,0,0,0,0,103.908
232,12.288,24,10,protocol,7.5,2030,0,0,9183,0,0,0,0,0,0,0,0,0,0,0,103.494
233,10.752,21,10,protocol,7.5,2030,0,0,9217,0,0,0,0,0,0,0,0,0,0,0,103.188
234,9.728,19,10,protocol,7.5,2030,0,0,9126,0,0,0,0,0,0,0,0,0,0,0,102.75
235,10.24,20,10,protocol,7.5,2030,0,0,9190,0,0,0,0,0,0,0,0,0,0,0,102.469
236,10.24,20,10,protocol,7.5,2030,0,0,9471,0,0,0,0,0,0,0,0,0,0,0,102.183
237,9.728,19,10,protocol,7.5,2030,0,0,9580,0,0,0,0,0,0,0,0,0,0,0,101.888
238,10.24,20,10,protocol,7.5,2030,0,0,9450,0,0,0,0,0,0,0,0,0,0,0,101.59
239,9.728,19,10,protocol,7.5,2030,0,0,9433,0,0,0,0,0,0,0,0,0,0,0,101.232
240,10.24,20,10,protocol,7.5,2030,0,0,9862,0,0,0,0,0,0,0,0,0,0,0,100.779
241,8.192,16,10,protocol,7.5,2030,0,0,9826,0,0,0,0,0,0,0,0,0,0,0,100.28
242,8.192,16,10,protocol,7.5,2030,0,0,9574,0,0,0,0,0,0,0,0,0,0,0,99.8629
243,7.168,14,10,protocol,7.5,2030,0,0,9839,0,0,0,0,0,0,0,0,0,0,0,99.5207
244,6.144,12,10,protocol,7.5,2030,0,0,10125,0,0,0,0,0,0,0,0,0,0,0,99.2137
245,6.144,12,10,protocol,7.5,2030,0,0,9956,0,0,0,0,0,0,0,0,0,0,0,98.9201
246,6.144,12,10,protocol,7.5,2030,0,0,9927,0,0,0,0,0,0,0,0,0,0,0,98.5199
247,4.608,9,10,protocol,7.5,2030,0,0,9973,0,0,0,0,0,0,0,0,0,0,0,98.1402
248,7.68,15,10,protocol,7.5,2030,0,0,9890,0,0,0,0,0,0,0,0,0,0,0,97.5987
249,8.192,16,10,protocol,7.5,2030,0,0,9890,0,0,0,0,0,0,0,0,0,0,0,97.2887
250,7.68,15,10,protocol,7.5,2030,0,0,9850,0,0,0,0,0,0,0,0,0,0,0,96.9636
